date,momentum,volatility,sentiment
2019-03-29,0.5075018067124195,-0.37960005690091464,-0.028518157405539934
2019-04-01,0.2819718521018847,-0.36546776174438983,0.10371338147115274
2019-04-02,-0.0009038967263151413,0.048751099960314646,0.13787723778425046
2019-04-03,0.06683694541801795,0.11055487910866728,0.10441613164983307
2019-04-04,0.040303149159074014,0.20193175522345905,0.12826672868115416
2019-04-08,-0.15516503468964762,0.4906074986974585,0.057073287408308165
2019-04-09,0.032144437223906246,-0.09884481640707661,-0.13340774710640332
2019-04-10,0.030504837285232563,0.2174871184628345,0.022808120165858665
2019-04-11,-0.1667310645300294,0.2536440344675589,0.10160653435910709
2019-04-12,-0.017105740818325898,0.021408197947566644,0.15838953330328173
2019-04-15,0.003906532591643066,0.16913332855342836,-0.033782181754279245
2019-04-16,0.28237732226908435,-0.1665005516717303,-0.10656765791821585
2019-04-17,0.08026558797323834,-0.05691857878369265,0.04710274996407446
2019-04-18,0.0723067137003936,0.09021323771475961,-0.0031184855151852177
2019-04-19,0.1440252685475056,0.0027000748437729645,0.009061316506055461
2019-04-22,0.030406768771104434,0.006843279281038005,-0.10256993803822836
2019-04-23,0.19572230652932188,0.069125117763648,-0.049913238538364824
2019-04-24,0.20592818307591473,-0.3498905190182711,-0.0062699506114215625
2019-04-25,-0.12235490536720799,0.45627184374480095,-0.024304563888730223
2019-04-26,0.24360037275737637,-0.11736171463035878,-0.06869901981392845
2019-04-29,0.07783868581779306,0.48618623654807896,-0.02629520824837349
2019-04-30,0.026076285458105895,0.11975254334487614,0.175219902593448
2019-05-06,-0.1460846363364616,0.7462457359684339,-0.015806929936516195
2019-05-07,0.35943240334287735,-0.1160420905892151,0.014635999975248934
2019-05-08,-0.14069426233174975,-0.06045120003637337,-0.08808731121339156
2019-05-09,-0.20346088456487113,-0.04327199915165112,-0.027655375101577687
2019-05-10,0.6779913066211686,-0.6695303561227011,0.009408166906779904
2019-05-13,0.009421804402987623,0.2976273339552594,-0.034861164777263205
2019-05-14,0.049150255222133094,0.041680882963713466,-0.03373075165288161
2019-05-15,0.44090969437253885,-0.3086584774642227,0.07474402025533954
2019-05-16,-0.037201584195307794,0.3137036218229676,0.032890973383715535
2019-05-17,-0.027497492517419633,0.5199548454158921,-0.042343463268106576
2019-05-20,0.06612242544514221,-0.044818306754955975,-0.07355735066548395
2019-05-21,0.08876983372577232,-0.2753059994188889,0.04024617724187082
2019-05-22,0.13662634270437066,0.08176360266607079,-0.10174160769516724
2019-05-23,0.050805413960787235,0.3672128006997962,0.01689777577437197
2019-05-24,0.161886730558909,0.20548235371818355,-0.0061801639731899225
2019-05-27,0.05245277532685643,-0.5728731548758238,-0.006774155509523402
2019-05-28,0.22254203582242704,0.20565476383186063,0.09334596482389279
2019-05-29,0.05490441574989456,-0.13114966286032653,-0.04911720794614208
2019-05-30,0.08363626225217387,0.4190587057418616,-0.02047618606253085
2019-05-31,0.08386783385893985,0.1042309189414409,0.023076610131207275
2019-06-03,0.07051680546095987,0.1401773843716221,-0.06655475834909276
2019-06-04,0.012346487526123539,0.18349339489118774,0.05734035398108191
2019-06-05,0.03723603819587232,0.08998990682610779,-0.09215466033951215
2019-06-06,0.08882136561858403,0.43048671258567117,0.06603984144644111
2019-06-10,0.18734818452211088,-0.17371129200466628,-0.05469733822635535
2019-06-11,0.1842946612649821,-0.5253932766315851,0.01939878297586409
2019-06-12,0.1323754568487338,0.28305373543346113,-0.00996021544355355
2019-06-13,-0.21040803472801503,0.008330628347854651,-0.0170105067750028
2019-06-14,0.16694920959415877,0.49910559502184865,0.06356749849444081
2019-06-17,0.027147074355785308,0.1490500760117862,-0.07854963591956732
2019-06-18,0.12047851404402882,0.10036474289593389,0.01927098758185859
2019-06-19,0.0494937230528447,-0.3906728141141831,-0.043585041898007354
2019-06-20,0.3944392731572927,-0.29858998137694165,0.07956506633714372
2019-06-21,-0.11997467054690567,-0.37144355050533684,-0.07050090266758202
2019-06-24,0.1395802482269758,0.18261700395874197,0.04691037212229628
2019-06-25,0.17615512948198475,0.06994903406536904,-0.051278902344854535
2019-06-26,-0.07719212651733807,0.05148871844185351,0.0641203920840771
2019-06-27,0.4474605513705165,-0.37336480978829895,-0.11941779126671874
2019-06-28,0.3450446654119673,0.14334389416256255,-0.015878121163227517
2019-07-01,0.2683534549154679,-0.5613719009772759,-0.02501013657574783
2019-07-02,-0.06907191230611602,0.1794091400462879,0.11241510417563252
2019-07-03,-0.1758020563242249,0.35994765800534034,0.10944588044468775
2019-07-04,-0.10982892412287229,0.3564518261531243,-0.00348403336303692
2019-07-05,0.32066228895927107,-0.25625760429705535,0.017328683125475572
2019-07-08,0.19463014974706805,0.3082975249209039,-0.03399213130753058
2019-07-09,0.08461212489931148,-0.22492048405993226,0.019931067377744617
2019-07-10,0.17770267515443108,0.09506016715476893,-0.0755353078147147
2019-07-11,0.0447583933382233,0.06700529529929869,0.022372827802905726
2019-07-12,0.15823190833526765,0.027033647996853923,0.08106960453055725
2019-07-15,0.1827676815485177,-0.40404473982535777,-0.03030413688490647
2019-07-16,-0.140001509833081,-0.04008647055865974,-0.08777778540659022
2019-07-17,0.017005809011465253,-0.11557950950336625,0.08709042957623839
2019-07-18,0.04943046839989931,0.24237127386504978,0.013463607887059829
2019-07-19,0.11452130732173603,0.07598089920148118,0.07296758557585649
2019-07-22,0.26588264730079175,0.23513266448555492,0.006424422761908091
2019-07-23,0.018558228548125538,-0.2825457119336938,0.016112256588962513
2019-07-24,0.10981245628734804,-0.17509380423251378,-0.10058708929895345
2019-07-25,0.371669013410302,-0.19860613369249058,-0.10556553486596465
2019-07-26,0.051698113763032974,0.10909103579440987,0.06368404373913204
2019-07-29,0.271163547695733,-0.11898106644882146,-0.015920626661829137
2019-07-30,-0.1131922428865746,0.09662942201770597,0.03648385123886975
2019-07-31,0.006618227501727346,-0.08410394975282363,-0.0006645518336907178
2019-08-01,-0.034018584116591054,-0.07958815480927756,0.010137230284092498
2019-08-02,0.20795183018513655,0.06253951846798536,-0.10704161532780296
2019-08-05,0.027282841032348962,0.08309967389878764,-0.07301591662492167
2019-08-06,0.3991254467357354,0.006398586975399635,-0.06345062862931097
2019-08-07,-0.0467903437673268,0.19052078659464028,-0.04409588778356465
2019-08-08,0.30124984547502465,-0.20180709841121572,0.045647714128043484
2019-08-09,-0.04556819269068697,0.1914305103331523,-0.011401428061532604
2019-08-12,0.3167396641565751,-0.376011670599762,-0.09937856405739848
2019-08-13,0.08211523847443702,0.04294904817433906,-0.05668046096530029
2019-08-14,0.04678966475667238,-0.10274261058574612,0.08846764658361875
2019-08-15,0.36921741148819726,-0.24711970115953735,-0.020783216104672358
2019-08-16,0.022507413249411398,-0.11005998185626367,0.12134434216481524
2019-08-19,0.10889851422500187,-0.3346561294393791,0.04048263007718847
2019-08-20,0.06013649807895688,0.09803015457936207,-0.15684312929218922
2019-08-21,0.1664208038380489,-0.0335023433503309,0.13453043599847883
2019-08-22,0.07897543134385004,0.029500711689115503,0.18828914393431728
2019-08-23,0.334298483504516,0.03224765191212659,0.037523254573286306
2019-08-26,0.16195676895716715,0.008855481916518623,-0.0033808947770002594
2019-08-27,0.03714675792764475,-0.17822787454687805,0.09618036881864546
2019-08-28,-0.020789739747241357,0.1467131619099482,-0.021898963708576604
2019-08-29,0.2015331361142067,-0.1753002582091197,-0.07897555275435995
2019-08-30,0.1750914901893846,0.13561214181660017,0.023699267818105354
2019-09-02,0.22875514456895096,-0.34450510928560607,0.023081710982654536
2019-09-03,0.18490633522665864,-0.21826072124777832,-0.06915441609988648
2019-09-04,-0.2737525336049008,0.1340419189258003,0.0865361781716892
2019-09-05,0.02770854438139692,-0.13760141286103078,-0.01165920485076544
2019-09-06,0.1093047077334348,0.06513962057509234,0.0004827148630506772
2019-09-09,0.09214642515328561,-0.36891817523416015,-0.1129125380450411
2019-09-10,-0.2509608962191691,0.23191884723379072,0.025123223354705657
2019-09-11,-0.2254369060383685,0.22372969139188034,-0.0028058902432757933
2019-09-12,0.14202448629547296,0.05726459090353385,0.03518476524808744
2019-09-16,0.11678386428419148,-0.1238619225688739,-0.12679633227645484
2019-09-17,0.19577676309626132,0.09859209669907824,-0.08485747099202376
2019-09-18,0.16525781112057764,0.0829644366753272,-0.012443980520539214
2019-09-19,0.1404336087906276,-0.3491767952711754,-0.08078840023328264
2019-09-20,0.14999948535791938,-0.12190614331968856,-0.08914422297679456
2019-09-23,0.3267408819691539,-0.05005698628540633,-0.11897314557749991
2019-09-24,0.14404628116599763,-0.01289247713614087,-0.048883297245613126
2019-09-25,-0.06193209903876683,0.3588696020218718,0.11085303482463006
2019-09-26,-0.09534414658107332,0.6141143846623046,0.06670787699630068
2019-09-27,0.20167201032902726,-0.34158174893062254,-0.1079117241960555
2019-09-30,-0.20653700189308852,0.3991866398713391,0.11319807725128905
2019-10-08,0.2386668324183803,0.21288604953336407,0.024540761905151108
2019-10-09,0.2255894633376314,-0.22081996736536,0.031141485908713556
2019-10-10,0.2555644566650263,-0.4131946058053841,0.014180378130425842
2019-10-11,0.17046171892169637,0.24115901618568025,0.005269813267221652
2019-10-14,0.09313022582840944,-0.09225953156453864,0.015125839976626738
2019-10-15,0.16162524940755507,0.39490605637445614,-0.10591686598118236
2019-10-16,0.061214511484017575,0.22896192208801272,0.042340208742631086
2019-10-17,0.08955042641343003,-0.02783039631181353,0.01194742315061485
2019-10-18,-0.004053789465469189,0.2535604158834795,0.018095347951288997
2019-10-21,0.22962478380351167,0.12905975625925611,0.06381596162315276
2019-10-22,0.1407276015456749,-0.40022509929653044,-0.03215298411343864
2019-10-23,0.015053639562598564,0.20044189090213924,-0.07837046453996534
2019-10-24,-0.01693344924099471,0.20279548022286575,-0.014121122311670094
2019-10-25,0.3393445613415237,-0.39455772927517835,0.05822454262253648
2019-10-28,0.0639064763029423,-0.46504584365692453,0.061971839641185154
2019-10-29,0.23021434414932573,0.23358047125506823,-0.08722228942526053
2019-10-30,0.3857462121980169,0.058896677412980276,-0.09011876464318964
2019-10-31,0.08531936148789902,0.03949336055472409,0.0833139564438124
2019-11-01,0.2505101492729794,-0.01852600904170742,0.08829029007192292
2019-11-04,0.31187126215304944,-0.26575170624924954,-0.017306762310349496
2019-11-05,0.14995370053372603,0.0095736747016657,0.05962471345758573
2019-11-06,-0.03163512933716685,0.28778054038060924,0.018285534762194966
2019-11-07,0.14320161484208127,-0.16134527210779956,0.030544724121918478
2019-11-08,0.07020796199940466,-0.16798820240985907,0.012593105036367201
2019-11-11,0.24632895076655623,0.16311265905633276,-0.02564455870037645
2019-11-12,0.318954547686962,-0.04920852476763111,0.10713505685935655
2019-11-13,0.424704927289157,-0.3593296792504989,-0.23874805806247026
2019-11-14,0.21304355672321584,-0.30727896325979664,-0.07533167822212769
2019-11-15,0.1431029264854506,0.1586370266379476,-0.13120275867278838
2019-11-18,0.09169018151219958,0.06282813699214408,0.12488059346847183
2019-11-19,0.10433004419755113,-0.40295620895179696,-0.010461503669967754
2019-11-20,-0.03991009264553477,0.06034980118360133,-0.04394071219598399
2019-11-21,-0.09266103210593558,0.14710147399447254,0.01788262742441253
2019-11-22,-0.36154135074538735,0.41978487347475657,0.13402338906552616
2019-11-25,-0.14358633656164124,0.542933025834498,0.112227050167963
2019-11-26,0.30167675366628255,-0.25657651517812574,0.06102436786666991
2019-11-27,0.2964038103819048,-0.2214642939743709,-0.10074617122425238
2019-11-28,0.1088875592018302,-0.03513432098375906,-0.03965954546896504
2019-11-29,-0.04063136325801132,-0.05058498147665982,0.0052941176541319085
2019-12-02,0.2333991559801737,-0.12316952199689211,-0.03008548399280502
2019-12-03,0.16840766689612108,-0.09531816058139846,0.021675071977039984
2019-12-04,-0.06041959441925219,-0.0538698482283173,-0.08135267915723271
2019-12-05,0.3253403964560665,-0.35264821008205793,-0.07531158136439818
2019-12-06,0.23188626527214326,-0.2134176180154291,-0.02296269622554551
2019-12-09,0.012394821660621337,0.0695978518669864,-0.02344162749408862
2019-12-10,0.3674176178548394,-0.26986274690163725,-0.12313882589167702
2019-12-11,-0.037945130793638364,0.23826147082139457,0.07241088637540344
2019-12-12,0.23680423657775232,-0.13399303340427074,0.07799262120735545
2019-12-13,0.12484532717007363,0.010883105970804477,0.14071678751462824
2019-12-16,0.1550663913249967,-0.33004491503618427,-0.03486528308632134
2019-12-17,-0.17912701904516992,0.20233248259371206,0.009488848909369324
2019-12-18,0.017593581572157537,0.05691208412892432,-0.10305199617336
2019-12-19,-0.15806965828584926,0.24723863884780808,0.06676470701537132
2019-12-20,0.003175628368059444,0.25274912999275034,0.04731527433323076
2019-12-23,0.17433571327415032,0.13669705685848962,0.029931761069565698
2019-12-24,0.28628459060741956,-0.3848172092311009,-0.14676412252118082
2019-12-25,0.2919165482386594,-0.24698370526079574,-0.046062666304704576
2019-12-26,-0.02557781052917999,0.1738012945819965,-0.053238971599249674
2019-12-27,-0.29920615778648096,0.3973707246250222,-0.004844336570904645
2019-12-30,0.13832071254032308,-0.011611987658559293,0.1465967481645913
2019-12-31,-0.002593623444666743,-0.04388894135223048,0.056940352412667865
2020-01-02,0.27919037938351254,-0.35349944461390354,0.1252791288184102
2020-01-03,0.07645442344414709,0.009699670768904904,-0.015734640048247907
2020-01-06,0.23360137228515368,-0.18280467489487418,0.018890266577354556
2020-01-07,-0.10535933892885138,0.10138912566056144,0.11005439811869469
2020-01-08,0.1364197586180319,0.02419216540914289,-0.11116129911352451
2020-01-09,0.4110548469049582,-0.4249126347180644,-0.07056050601110257
2020-01-10,0.16512444005822202,0.02776328771051963,-0.08860109625152067
2020-01-13,0.4670425211759645,-0.4127911146061338,-0.011210124026132686
2020-01-14,-0.1385404192122024,0.2258515338500876,0.022709694851415718
2020-01-15,0.3860314228337017,-0.25887202790661373,-0.06845864307615218
2020-01-16,0.2029685007814175,-0.06874008908913089,-0.05032200185152389
2020-01-17,0.12028130986094535,0.026415735578713417,-0.11278588472694642
2020-01-20,0.4239297133809027,-0.3712479976151642,-0.009339854840840912
2020-01-21,0.181839747686083,0.006615850649895227,0.04906861465570577
2020-01-22,0.5333802339350763,-0.46854094880443653,-0.037258640967580615
2020-01-23,-0.10352505623959049,0.31872500670607934,-0.021858494276251823
2020-02-03,0.12114073655774911,0.4062898022080227,0.12062107861427405
2020-02-04,0.6091858330754326,-0.2904036646206308,-0.01699417909515793
2020-02-05,0.009095210836967814,-0.17045314773452042,-0.03114332598665053
2020-02-06,0.2519583442286547,-0.3793563643965966,0.033518579526356854
2020-02-07,0.14118241861075892,-0.1396521510176436,-0.05455433022732172
2020-02-10,0.012181811370344069,-0.21174137620089278,0.08040839396431446
2020-02-11,-0.09205849459427189,0.15988115974290268,-0.13509763777564943
2020-02-12,0.2843864714307718,-0.4088780595443,0.04762445963784366
2020-02-13,0.09656793264465781,-0.077744226556625,-0.03591953743727078
2020-02-14,-0.059172693959897195,0.11829437505386942,-0.03580774760504594
2020-02-17,0.23720521667472685,-0.3510907318686564,-0.02858462336286592
2020-02-18,0.26910483203356267,-0.3315248025281826,-0.05929383854613506
2020-02-19,-0.22749054491177362,0.22941437648184249,0.061648076327566775
2020-02-20,0.10557421748885393,-0.15276007684695897,0.022810592935473818
2020-02-21,0.2683207838085793,-0.2508866880646001,-0.08375363392963456
2020-02-24,0.463851777721012,-0.2749356394003753,-0.07428463618995797
2020-02-25,0.42593526936708725,-0.2850742918266595,-0.061499986289310186
2020-02-26,-0.6053929305933012,0.6425556245508023,0.10478115419556211
2020-02-27,0.0029632316635695745,0.17120253603182028,0.09445549200930888
2020-02-28,-0.26537833065813454,0.6291817286649118,-0.01458720168956028
2020-03-02,0.2393649898618536,-0.245887443478819,0.009415945826610015
2020-03-03,0.1357630935017273,-0.119740935850094,0.00171519994234411
2020-03-04,-0.18355911588803134,0.21388402752800237,0.1265608057473276
2020-03-05,-0.22880325098796273,0.14084369257673862,0.03991083022376564
2020-03-06,0.10484632566337199,-0.022160396733752044,-0.0347123703165065
2020-03-09,-0.28258229847617206,0.5101088206822358,-0.019649867799973256
2020-03-10,0.548025656229741,-0.5652642167000016,-0.03327870401202315
2020-03-11,-0.39304245136389915,0.43043377321880605,0.01552906953354324
2020-03-12,-0.006826066565930996,0.25522890611632426,-0.04562512383303551
2020-03-13,0.3258914171667824,-0.09670795022271447,-0.08718943448519215
2020-03-16,-0.2747510508686247,0.6791517064357023,0.020268131472680223
2020-03-17,0.4100133948221386,-0.167590630804434,-0.0241757639284287
2020-03-18,0.027092346524825478,0.2143392330872397,0.09663055724239725
2020-03-19,0.5505866142934912,-0.5515047821921568,-0.04826362879307917
2020-03-20,-0.19519386370701866,0.29599587096034996,-0.039663210825379824
2020-03-23,-0.040828717079038526,0.6984971208896762,-0.0510203094935015
2020-03-24,-0.027642545701532503,0.09132493901562096,0.08942218050522623
2020-03-25,0.007646411169225606,-0.44952162124160133,0.028112395709041373
2020-03-26,0.004184679142654191,0.483613330428253,-0.0018692327909006195
2020-03-27,-0.030673741843795125,0.3163801173287485,-0.016059495028367354
2020-03-30,0.19374625011368649,0.3539139076021484,0.08630418463133939
2020-03-31,0.10512298244908716,-0.012130931161490829,0.012166590204651941
2020-04-01,-0.06577964020673971,-0.2738727204760457,-0.12026750318820206
2020-04-02,0.2722541886225471,-0.5955003019011647,-0.1425986192493062
2020-04-03,0.06100035847906299,0.3386714746437457,-0.011648125923687809
2020-04-07,0.41708097390257143,-0.5828201621914137,-0.01601601601627604
2020-04-08,0.0437216315281942,-0.031127324865219394,-0.03513307228836379
2020-04-09,0.041505533159253497,-0.009920285868288503,0.09047886291090092
2020-04-10,-0.11511290600581786,0.5154029774753416,0.1300453030748578
2020-04-13,0.24552301513879057,0.2647718427381363,-0.043501445802891836
2020-04-14,0.28878102531569466,-0.5280934857485995,-0.02835964963963051
2020-04-15,0.13499376788084413,-0.1293607527531593,-0.1868428191584319
2020-04-16,0.3370657938936282,-0.173517714239981,0.053974941199138864
2020-04-17,0.07320813537883583,-0.22133777813948108,-0.1091707258275783
2020-04-20,0.42663412241955906,-0.4215845807596631,-0.0205622808625136
2020-04-21,0.20518642999836156,0.1402983567374257,0.013730682533222125
2020-04-22,0.0589231568212943,-0.011370242570705652,-0.09205931995643848
2020-04-23,-0.22800688358642465,0.34987579645641803,-0.032263306158022136
2020-04-24,0.11300270242590742,0.2311522525033864,-0.05831885877824654
2020-04-27,0.20557516476020224,0.1154628834501785,-0.02709910805873043
2020-04-28,0.5373083182951438,-0.2595968804463777,-0.08535477536687189
2020-04-29,-0.023308752466276412,0.14561958632396868,0.1497337622280778
2020-04-30,0.17832944613526944,-0.5363163995692158,-0.007297212029075236
2020-05-06,0.41870543161896345,-0.5125059021583734,-0.16294733907288322
2020-05-07,0.05316680590121733,0.1434733318868006,0.10787173422892642
2020-05-08,0.06809708371444714,-0.06541467011981922,-0.004251990530410953
2020-05-11,-0.14927759472494492,0.1704226402028008,-0.022217548194505388
2020-05-12,0.48224420898906684,-0.2071765334487871,-0.08905570195857974
2020-05-13,0.21287503502516344,-0.024694789440029553,-0.04698006045400201
2020-05-14,0.0629746995740983,0.16806607805342566,-0.009713247664308335
2020-05-15,0.16399731754195498,-0.18438150298698502,-0.043081415785634514
2020-05-18,0.021752131873681427,0.31238518571225005,-7.719274024252021e-05
2020-05-19,0.23156989604979397,-0.40201666952312093,-0.09577009197279349
2020-05-20,-0.1626702265779973,0.2854595795444255,0.07478524882669323
2020-05-21,-0.054663322547717504,0.44248388777117426,0.08517391214477664
2020-05-22,-0.03668768551284734,0.21514604840018833,-0.061252907948440814
2020-05-25,0.17321274825777597,0.35747038926974206,0.07493191611664604
2020-05-26,0.3193293071247725,-0.6264639300283703,-0.14844407162513704
2020-05-27,-0.13021151730835612,0.4812975875154428,0.057017063683597734
2020-05-28,-1.036108556007763e-05,0.22486290667563671,0.004860684440044334
2020-05-29,0.3311834418956009,-0.22942968149305276,-0.08739439495862887
2020-06-01,0.23900367298759462,-0.5887769246582623,-0.07039326034460693
2020-06-02,-0.24606366420802409,0.12345272280684544,0.02000464303563424
2020-06-03,0.040488593059412395,0.10642352619529372,-0.030644618360609572
2020-06-04,0.11399034331515383,0.05828953036070225,-0.07286558168865534
2020-06-05,0.20115131919832532,-0.07716980726177727,0.03485047234224103
2020-06-08,0.0016447743385530741,0.06736602448178775,0.05224578482291807
2020-06-09,0.19985883221782502,-0.03238394108078966,-0.017975771253892988
2020-06-10,0.35828455277101323,-0.23979794501350385,-0.09716657265827128
2020-06-11,0.13922169554786412,-0.14384601980955838,0.05920595203309647
2020-06-12,0.11340530589824784,0.10717448358711433,-0.02033185962440142
2020-06-15,-0.051264992329891214,0.19882836369731155,0.07805396238662331
2020-06-16,0.24489029940300425,-0.35021923594683124,-0.10343191072873484
2020-06-17,-0.021686131163723792,0.1938577141882718,0.07700824772068628
2020-06-18,0.0027351830354244364,-0.18053006702654467,-0.002813191036813505
2020-06-19,0.3472951429732627,-0.299648498824183,-0.02379922368720655
2020-06-22,0.2440205165254587,-0.23549956002438507,-0.011329780384642756
2020-06-23,0.48416616365203924,-0.24411238648448189,-0.10996999353430337
2020-06-24,-0.017489404218451163,0.03351679818801892,0.07478229161108595
2020-06-29,0.21004476334640765,0.05039267311463618,-0.07953519368405103
2020-06-30,0.39121438238776807,-0.4027643396986537,-0.06675209915157633
2020-07-01,0.017003168597975012,0.2150916863723696,0.13160795523756966
2020-07-02,-0.1359078385340876,0.29328419258945676,0.15618780529879378
2020-07-03,-0.08148146665678747,0.12564457068764465,0.1245659767851454
2020-07-06,0.05490385460949399,0.08795576699247147,0.0005000253970761813
2020-07-07,0.4806951438595822,-0.38959532443698985,-0.08236295448149043
2020-07-08,0.3521293468734999,-0.2402642754654576,0.0253578977627043
2020-07-09,0.18048310192172903,-0.24014164375763888,0.03774253285546131
2020-07-10,0.41478232200236687,-0.21365914849708031,-0.047288975897852796
2020-07-13,0.3938359257551549,-0.31890821102972156,-0.04786295942603043
2020-07-14,0.043896265392060624,0.14314814002464066,-0.09462913529638356
2020-07-15,-0.05239469861123497,0.2787447191986408,0.062449853782174714
2020-07-16,-0.44575147243444546,0.5878960542306134,0.08978438505143095
2020-07-17,0.2768473771556242,-0.013212101475056179,0.032084565320942914
2020-07-20,0.07749426797713603,0.06514892122093599,0.23239118516895385
2020-07-21,0.1812114067622908,-0.057413691550056524,-0.12943156025050503
2020-07-22,0.25486951207384145,-0.2017600289649575,-0.1369869551890511
2020-07-23,0.4179399275430075,-0.00742085502867463,-0.0032925569832387516
2020-07-24,-0.3808191474533134,0.5804763486294934,0.2154506622479767
2020-07-27,0.3219839706482287,-0.1003631310443773,0.08900119885467099
2020-07-28,0.15119081535897827,-0.19921369618499757,-0.1439303221602433
2020-07-29,0.35955915985794373,-0.486266926287323,-0.006093290272850787
2020-07-30,0.0960083035857542,0.13938399233427096,0.010576570205074489
2020-07-31,0.3347998771812074,-0.4137494197840876,-0.12899847359137287
2020-08-03,0.1515546766804518,-0.29809989163972667,0.11042307220105453
2020-08-04,-0.2907049135632512,0.4451642832788163,0.07414050457315714
2020-08-05,0.4826973393789438,-0.3541439324137817,-0.08731932092522185
2020-08-06,0.0901021013456998,0.05502095490260646,0.11853937928564973
2020-08-07,0.10781603237042234,0.3630445265523956,0.13070472836890587
2020-08-10,-0.1201350851446656,0.22825844782160554,0.1701537192453303
2020-08-11,-0.13039765980980134,0.28036592815314176,0.06688492731672183
2020-08-12,-0.2692317598835115,0.31359578238097036,0.09178229057299746
2020-08-13,0.005474112774285599,0.18508464056876833,-0.09609026406011927
2020-08-14,0.2557388966631888,-0.2379303721697405,-0.026378160226950418
2020-08-17,0.22771825538321175,-0.15462366885265832,0.16885559650297843
2020-08-18,0.23214640097682285,0.008572842155675926,0.005394430011630997
