date,daily_return,num_stocks,nav,peak,drawdown
2017-06-20,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-21,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-22,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-23,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-26,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-27,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-28,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-29,0.0,30,0.994011992,1.0,-0.005988007999999989
2017-06-30,-0.002,30,0.992023968016,1.0,-0.007976031983999987
2017-07-03,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-04,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-05,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-06,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-07,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-10,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-11,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-12,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-13,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-14,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-17,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-18,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-19,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-20,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-21,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-24,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-25,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-26,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-27,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-28,0.0,30,0.992023968016,1.0,-0.007976031983999987
2017-07-31,-0.002,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-01,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-02,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-03,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-04,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-07,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-08,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-09,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-10,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-11,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-14,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-15,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-16,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-17,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-18,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-21,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-22,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-23,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-24,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-25,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-28,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-29,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-30,0.0,30,0.990039920079968,1.0,-0.009960079920032006
2017-08-31,-0.002,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-01,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-04,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-05,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-06,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-07,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-08,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-11,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-12,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-13,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-14,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-15,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-18,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-19,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-20,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-21,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-22,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-25,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-26,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-27,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-28,0.0,30,0.9880598402398081,1.0,-0.011940159760191915
2017-09-29,-0.002,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-09,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-10,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-11,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-12,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-13,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-16,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-17,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-18,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-19,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-20,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-23,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-24,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-25,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-26,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-27,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-30,0.0,30,0.9860837205593285,1.0,-0.01391627944067153
2017-10-31,-0.002,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-01,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-02,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-03,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-06,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-07,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-08,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-09,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-10,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-13,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-14,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-15,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-16,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-17,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-20,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-21,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-22,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-23,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-24,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-27,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-28,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-29,0.0,30,0.9841115531182099,1.0,-0.01588844688179014
2017-11-30,-0.002,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-01,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-04,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-05,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-06,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-07,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-08,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-11,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-12,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-13,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-14,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-15,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-18,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-19,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-20,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-21,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-22,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-25,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-26,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-27,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-28,0.0,30,0.9821433300119734,1.0,-0.017856669988026597
2017-12-29,-0.002,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-02,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-03,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-04,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-05,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-08,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-09,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-10,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-11,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-12,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-15,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-16,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-17,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-18,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-19,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-22,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-23,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-24,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-25,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-26,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-29,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-30,0.0,30,0.9801790433519495,1.0,-0.019820956648050503
2018-01-31,-0.002,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-01,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-02,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-05,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-06,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-07,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-08,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-09,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-12,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-13,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-14,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-22,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-23,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-26,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-27,0.0,30,0.9782186852652456,1.0,-0.02178131473475442
2018-02-28,-0.002,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-01,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-02,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-05,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-06,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-07,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-08,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-09,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-12,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-13,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-14,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-15,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-16,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-19,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-20,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-21,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-22,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-23,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-26,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-27,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-28,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-29,0.0,30,0.976262247894715,1.0,-0.02373775210528495
2018-03-30,-0.002,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-02,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-03,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-04,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-09,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-10,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-11,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-12,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-13,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-16,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-17,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-18,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-19,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-20,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-23,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-24,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-25,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-26,0.0,30,0.9743097233989256,1.0,-0.02569027660107437
2018-04-27,-0.002,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-02,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-03,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-04,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-07,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-08,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-09,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-10,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-11,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-14,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-15,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-16,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-17,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-18,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-21,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-22,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-23,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-24,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-25,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-28,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-29,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-30,0.0,30,0.9723611039521278,1.0,-0.027638896047872175
2018-05-31,-0.002,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-01,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-04,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-05,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-06,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-07,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-08,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-11,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-12,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-13,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-14,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-15,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-19,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-20,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-21,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-22,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-25,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-26,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-27,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-28,0.0,30,0.9704163817442236,1.0,-0.02958361825577638
2018-06-29,-0.002,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-02,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-03,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-04,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-05,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-06,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-09,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-10,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-11,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-12,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-13,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-16,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-17,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-18,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-19,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-20,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-23,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-24,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-25,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-26,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-27,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-30,0.0,30,0.9684755489807352,1.0,-0.03152445101926482
2018-07-31,-0.002,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-01,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-02,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-03,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-06,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-07,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-08,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-09,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-10,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-13,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-14,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-15,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-16,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-17,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-20,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-21,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-22,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-23,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-24,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-27,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-28,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-29,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-30,0.0,30,0.9665385978827737,1.0,-0.03346140211722626
2018-08-31,-0.002,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-03,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-04,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-05,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-06,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-07,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-10,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-11,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-12,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-13,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-14,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-17,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-18,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-19,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-20,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-21,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-25,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-26,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-27,0.0,30,0.9646055206870082,1.0,-0.03539447931299178
2018-09-28,-0.002,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-08,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-09,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-10,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-11,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-12,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-15,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-16,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-17,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-18,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-19,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-22,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-23,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-24,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-25,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-26,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-29,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-30,0.0,30,0.9626763096456342,1.0,-0.03732369035436578
2018-10-31,-0.002,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-01,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-02,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-05,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-06,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-07,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-08,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-09,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-12,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-13,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-14,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-15,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-16,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-19,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-20,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-21,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-22,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-23,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-26,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-27,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-28,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-29,0.0,30,0.9607509570263429,1.0,-0.039249042973657056
2018-11-30,-0.002,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-03,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-04,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-05,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-06,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-07,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-10,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-11,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-12,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-13,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-14,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-17,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-18,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-19,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-20,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-21,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-24,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-25,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-26,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-27,0.0,30,0.9588294551122902,1.0,-0.04117054488770977
2018-12-28,-0.002,30,0.9569117962020657,1.0,-0.04308820379793432
2019-01-02,-0.011284795133874873,30,0.946113242620737,1.0,-0.05388675737926296
2019-01-03,0.002767829821301056,30,0.9487319230679905,1.0,-0.05126807693200952
2019-01-04,0.014420845306110366,30,0.9624134393675225,1.0,-0.03758656063247745
2019-01-07,0.006558078701846429,30,0.9687250224466095,1.0,-0.03127497755339048
2019-01-08,-0.00550416844377574,30,0.9633929967473629,1.0,-0.036607003252637105
2019-01-09,-0.0007582015135143819,30,0.9626625507191199,1.0,-0.03733744928088012
2019-01-10,-0.0023593788132802145,30,0.960391265092615,1.0,-0.039608734907385035
2019-01-11,0.004125574822482766,30,0.9643534311156133,1.0,-0.035646568884386665
2019-01-14,-0.004353033461386339,30,0.9601555683613643,1.0,-0.03984443163863571
2019-01-15,0.007855611445333817,30,0.9676981774334849,1.0,-0.03230182256651515
2019-01-16,-0.0001194174375286275,30,0.9675826173968346,1.0,-0.0324173826031654
