date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-28,601878,0.17,8.242205006166,2.02,2359025663.39,751157315.22
2026-04-18,601878,0.53,8.043387624926,6.67,8840865555.59,2412423938.67
2025-10-31,601878,0.42,7.991551800012,5.26,6788546141.81,1892004411.18
2025-08-23,601878,0.25,7.858773729175,3.21,6107009391.91,1148967585.63
2025-04-30,601878,0.12,7.793499380154,1.57,1675253662.85,555582922.16
2025-04-11,601878,0.49,7.694440266987,6.76,6502821473.87,1931881941.85
2024-10-31,601878,0.33,7.027011496158,4.59,4071564536.33,1264933805.07
2024-08-24,601878,0.2,6.882393412273,2.85,8000213703.21,784352341.09
2024-04-30,601878,0.12,6.917196545501,1.64,3882423873.09,447423004.8
2024-04-11,601878,0.46,6.789927871475,6.61,17638225323.48,1753537425.31
2023-10-31,601878,0.36,6.678648981245,5.01,12621928105.24,1330379184.93
2023-08-23,601878,0.24,6.573891513366,3.44,8455670625.17,911427235.74
2023-04-28,601878,0.13,6.6740687308,1.85,4930586230.29,487959256.02
2023-03-31,601878,0.43,6.560173906468,6.58,16814110329.13,1654188226.61
2022-10-29,601878,0.3,6.433938015937,4.65,11584148488.1,1156351147.8
2022-08-23,601878,0.19,6.490689407368,3.01,7463488968.39,727475315.9
2022-04-29,601878,0.08,6.229034917463,1.35,3133045905.04,323319247.35
2022-03-25,601878,0.58,6.146418917181,9.9,16418113012.51,2195682763.42
2021-10-28,601878,0.42,5.990760631171,7.32,12078503369.15,1588297770.32
2021-08-19,601878,0.24,5.937590023265,4.24,7128532032.9,878225234.58
2021-04-29,601878,0.12,5.471024895464,2.15,3260988127.48,420955579.2
2021-03-18,601878,0.47,5.353886193116,9.78,10636513832.41,1627166025.65
2020-10-29,601878,0.3,5.18824763504,6.54,7091459300.35,1027294998.12
2020-08-25,601878,0.2,4.422868839288,4.33,4487836545.03,654594668.52
2020-04-29,601878,0.1,4.412327712363,2.13,1884421857.29,319193627.46
2020-03-19,601878,0.29,4.316298595854,6.75,5659478638.09,967557059.43
2019-10-29,601878,0.21,4.238515276893,5.06,4108302284.08,708902225.34
2019-08-22,601878,0.14,4.17017219235,3.48,2675539170.96,481335091.55
2019-04-27,601878,0.08,4.177417299935,1.98,1246412426.18,273183310.85
2019-03-18,601878,0.22,4.099250028836,5.42,3694801371.08,736957357.88
2018-10-30,601878,0.17,4.079779323841,4.09,2613342437.44,561896499.64
2018-08-23,601878,0.12,4.039973083533,2.94,1763970551.45,401136356.98
2018-04-26,601878,0.06,4.105786363455,1.47,810776383.72,200005835.44
2018-03-13,601878,0.34,4.05416728915,9.22,4610873972.96,1063507778.68
2017-10-25,601878,0.26,3.942486334259,8.14,3301819642.16,811777417.32
2017-10-25,601878,0.33,,11.13,3375424395.92,979509043.02
2017-08-16,601878,0.18,3.854716365654,5.36,2074486045.17,526780112.7
2017-05-16,601878,0.07,,2.32,958700152.8,198146510.47
2017-05-16,601878,0.09,3.275545660843,2.72,1012654167.65,263921256.39
2017-01-18,601878,0.61,2.81474531845,24.46,6188903157.42,1834457999.29
2017-01-18,601878,0.41,3.18849963391,13.82,4594902987.59,1240892309.04
2016-07-18,601878,0.33,2.5280958607,,3273797337.69,982039283.03
2016-07-18,601878,0.17,2.93049715641,6.0,2113800489.03,518610419.37
2015-06-29,601878,0.25,2.1851828208,12.19,3226844444.08,750242395.43
2015-01-20,601878,0.13,1.917949305563,7.26,1914709864.7,403230607.26
2014-04-30,601878,0.06,1.78245107025,3.22,1240110612.36,169335232.93
2014-01-14,601878,,1.877338633333,,1250705900.0,277135700.0
2013-10-18,601878,,1.510335235467,,1720813495.13,616882996.09
2013-10-18,601878,,1.798306490212,,1698518541.73,618531783.04
2013-10-18,601878,,1.8138553,,398578300.0,93245100.0
