date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-25,601088,0.53,22.650115191411,2.4,70397000000,10667000000
2026-03-31,601088,2.66,20.590215914238,12.76,294916000000,52849000000
2025-10-25,601088,1.965,20.941922243951,9.35,213151000000,39052000000
2025-08-30,601088,1.24,20.208515778348,6.0,138109000000,24641000000
2025-04-26,601088,0.601,21.79900671922,2.8,69585000000,11949000000
2025-03-22,601088,2.809,21.11626151291,13.55,339788000000,55805000000
2024-10-26,601088,2.183,20.88650795026,10.68,255475000000,43382000000
2024-08-31,601088,1.41,19.986712969953,7.04,169121000000,28012000000
2024-04-27,601088,0.733,21.460028274159,3.54,88162000000,14564000000
2024-03-23,601088,3.004,20.569329105642,14.52,343074000000,59694000000
2023-10-28,601088,2.429,19.973807857798,12.21,252467000000,48269000000
2023-08-26,601088,1.675,19.171322160149,8.59,169442000000,33279000000
2023-04-29,601088,0.937,20.906438976873,4.6,87042000000,18612000000
2023-03-25,601088,3.505,19.824852785747,18.08,344533000000,69648000000
2022-10-29,601088,2.977,19.626021509562,15.43,250489000000,59152000000
2022-08-27,601088,2.072,18.590668881172,11.03,165579000000,41162000000
2022-04-28,601088,0.955,19.980703187713,4.91,83902000000,18982000000
2022-03-26,601088,2.52,18.958679349741,13.6,335640000000,50084000000
2021-10-23,601088,2.052,18.452456490486,11.22,233044000000,40770000000
2021-08-28,601088,1.31,17.67401479692,7.32,143979000000,26026000000
2021-04-24,601088,0.584,18.731591927123,3.17,67608000000,11611000000
2021-03-27,601088,1.97,18.109049773756,11.0,233263000000,39170000000
2020-10-26,601088,1.687,18.007290095525,9.45,166103000000,33562000000
2020-08-29,601088,1.039,17.467722473605,5.91,105016000000,20658000000
2020-04-25,601088,0.493,18.198692810458,2.75,51077000000,9807000000
2020-03-28,601088,2.174,17.69,12.73,241871000000,43250000000
2019-10-29,601088,1.865,17.441478129713,10.99,177849000000,37088000000
2019-08-24,601088,1.219,16.835746606335,7.32,116365000000,24243000000
2019-04-26,601088,0.633,17.129914529915,3.77,57011000000,12587000000
2019-03-23,601088,2.205,16.48,13.94,264101000000,43867000000
2018-10-31,601088,1.774,16.135193564605,11.02,194084000000,35278000000
2018-08-25,601088,1.155,15.493061840121,7.32,127380000000,22977000000
2018-04-28,601088,0.585,15.769331322273,3.78,62979000000,11633000000
2018-03-24,601088,2.264,15.157717445953,14.67,248746000000,45037000000
2017-10-28,601088,1.792,14.692911010558,10.74,182535000000,35649000000
2017-08-26,601088,1.222,14.075816993464,7.47,120518000000,24315000000
2017-04-29,601088,0.615,16.370889894419,3.84,61062000000,12235000000
2017-03-18,601088,1.142,15.704223227753,7.51,183127000000,22712000000
2016-10-29,601088,0.87,15.374007038713,5.72,124803000000,17307000000
2016-08-27,601088,0.494,14.966566113625,3.29,78723000000,9828000000
2016-04-30,601088,0.232,14.970889894419,1.56,39402000000,4607000000
2016-03-25,601088,0.812,14.720462543992,5.48,177069000000,16144000000
2015-10-24,601088,0.864,14.864303670186,5.67,134814000000,17193000000
2015-08-22,601088,0.607,14.593061840121,4.03,90001000000,12078000000
2015-04-25,601088,0.295,14.981146304676,2.0,41292000000,5859000000
2015-03-21,601088,1.881,14.84,13.04,253081000000,37419000000
2014-10-25,601088,1.49,14.36334841629,10.51,190442000000,29632000000
2014-08-23,601088,1.083,13.950729009553,7.59,129197000000,21546000000
2014-04-26,601088,0.522,14.267621920563,3.72,60929000000,10373000000
2014-03-29,601088,2.297,13.85,17.21,283797000000,45678000000
