date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,600019,0.1,9.56413745467,1.07,77061220744.65,2224542172.81
2026-04-30,600019,0.48,9.464902328819,5.07,317507793966.66,10345621735.27
2025-10-31,600019,0.37,9.376996183769,3.91,232436485308.62,7959428806.93
2025-08-28,600019,0.23,9.299356448375,2.42,151372399259.27,4878899277.05
2025-04-26,600019,0.11,9.272475894684,1.21,72879660120.95,2434085745.8
2025-04-26,600019,0.34,9.121954279818,3.65,322115845919.76,7361925588.6
2024-10-30,600019,0.27,9.053086203772,3.43,242855678089.72,5882122270.58
2024-08-28,600019,0.21,9.052723458316,2.26,163251093257.79,4544556733.98
2024-04-27,600019,0.09,9.121837635603,0.96,80813621073.22,1926223623.36
2024-04-27,600019,0.54,9.056356362559,6.01,344868073284.2,11944052177.22
2023-10-25,600019,0.38,8.918405230106,4.23,255384172287.96,8350419351.12
2023-08-31,600019,0.2,8.858809739884,2.32,170222163444.3,4552374800.0
2023-04-28,600019,0.08,8.827958683524,0.94,78885818068.72,1844953987.3
2023-04-28,600019,0.55,8.739951919233,6.33,369057887767.24,12186850692.42
2022-10-26,600019,0.42,8.789440834185,4.9,279198940632.55,9463762951.58
2022-08-31,600019,0.35,8.691443772415,4.02,184257781495.08,7791350647.65
2022-04-29,600019,0.17,8.745586431764,1.94,86260725195.23,3732067295.91
2022-04-29,600019,1.07,8.574191521653,12.36,365342216708.55,23631996672.59
2021-10-30,600019,0.98,8.515974365003,11.26,274723069469.62,21590195386.65
2021-08-28,600019,0.68,8.572602067644,7.9,183789552053.57,15088501900.43
2021-04-27,600019,0.57,8.292807922886,7.02,282281305156.09,12695354955.32
2021-04-27,600019,0.24,8.517721768954,2.87,83059668852.88,5362825242.96
2020-10-30,600019,0.35,8.092816788346,4.38,200874599800.15,7864390734.22
2020-08-28,600019,0.18,7.92015796634,2.24,130164553854.46,4002367918.42
2020-04-29,600019,0.07,8.056571645902,0.86,60159674546.97,1540624304.54
2020-04-29,600019,0.56,7.998938221856,7.09,292434131781.57,12563018204.22
2019-10-26,600019,0.4,7.840343578406,5.08,217512948114.06,9019082719.33
2019-08-23,600019,0.28,7.697229677037,3.53,141321265034.01,6339364413.24
2019-04-25,600019,0.12,8.037767414281,1.53,65477841628.17,2725832313.54
2019-04-25,600019,0.96,7.944442423655,12.68,305506540733.92,21448768283.52
2018-10-30,600019,0.71,7.676280033908,9.38,225619697800.64,15747434222.45
2018-08-28,600019,0.45,7.401561458984,5.97,148722369524.27,10009204831.14
2018-04-28,600019,0.23,7.599844124463,3.0,67546323159.5,5020535555.05
2018-04-10,600019,0.86,7.380723926428,12.24,289497791860.43,19170337569.64
2017-10-28,600019,0.53,7.105146816412,7.6,223310596892.93,11668343331.44
2017-08-25,600019,0.28,6.851203489191,4.06,145587950599.31,6169575197.07
2017-04-28,600019,0.17,6.955153087619,2.5,72486966413.03,3786154766.21
2017-04-28,600019,0.41,9.104827384575,6.3,246421090505.95,9075928087.45
2016-10-25,600019,0.27,7.159702792862,4.15,176142895096.37,5967795928.73
2016-08-31,600019,0.17,7.021646281792,2.62,106724666938.35,3741244976.65
2016-04-28,600019,0.07,6.950427642029,1.11,48154709954.65,1558783538.22
2016-03-31,600019,0.06,6.850045471686,-4.52,164117135498.74,944405134.07
2015-10-29,600019,0.14,6.919724582171,1.98,122449103247.91,2254026165.79
2015-08-25,600019,0.19,6.980190953837,2.76,80943653803.99,3174482235.1
2015-04-24,600019,0.09,7.058482358864,1.34,41473161551.79,1547150249.71
2015-03-27,600019,0.35,6.93690380501,4.78,187789009928.26,5792349060.9
2014-10-31,600019,0.3,6.89293943569,4.47,143881425468.69,5009967783.29
2014-08-23,600019,0.19,6.793412949895,2.83,97792611108.31,3154015369.07
2014-04-30,600019,0.09,6.797311642143,1.36,46844989566.69,1510048384.13
2014-03-29,600019,0.35,6.703186308329,5.29,190025966573.58,5818471202.97
