date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,600015,0.31,20.192899780082,1.57,24622000000,4987000000
2026-03-31,600015,1.62,19.84,8.32,91914000000,27200000000
2025-10-24,600015,1.04,19.388564247565,5.41,64881000000,17982000000
2025-08-29,600015,0.66,19.206220546654,3.42,45522000000,11470000000
2025-04-30,600015,0.32,19.165190072259,1.67,18194000000,5063000000
2025-04-18,600015,1.62,18.97,8.84,97146000000,27676000000
2024-10-31,600015,1.04,18.332139491046,5.79,71135000000,18511000000
2024-08-31,600015,0.66,17.954948162111,3.69,48354000000,12460000000
2024-04-30,600015,1.48,17.5,8.71,93207000000,26363000000
2024-04-30,600015,0.37,17.974677976751,2.09,22114000000,5890000000
2023-10-28,600015,0.95,16.954068488847,5.66,71109000000,17955000000
2023-08-26,600015,0.58,16.628715048696,3.48,47642000000,12114000000
2023-04-28,600015,0.31,16.68972667295,1.87,23117000000,5854000000
2023-04-28,600015,1.43,16.37,9.0,93808000000,25035000000
2022-10-29,600015,0.92,16.029180477026,5.84,72963000000,17076000000
2022-08-30,600015,0.56,15.655748359004,3.59,48452000000,11530000000
2022-04-30,600015,0.3,15.757847533632,1.95,24000000000,5626000000
2022-04-30,600015,1.35,15.49,9.04,95870000000,23535000000
2021-10-30,600015,0.87,15.007603821408,5.92,72493000000,16195000000
2021-08-31,600015,0.53,14.611815168649,3.64,48113000000,10980000000
2021-04-30,600015,1.2,14.34,8.64,95309000000,21275000000
2021-04-30,600015,0.29,14.648729446936,2.02,23611000000,5355000000
2020-10-31,600015,0.74,13.871644895041,5.37,70659000000,14120000000
2020-08-31,600015,0.43,13.64638980958,3.11,47581000000,9337000000
2020-04-30,600015,0.26,13.834730616754,1.9,23594000000,4840000000
2020-04-17,600015,1.37,13.49,10.61,84734000000,21905000000
2019-10-31,600015,0.94,13.089231169169,7.36,61879000000,15244000000
2019-08-13,600015,0.63,12.776174692923,4.99,39797000000,10543000000
2019-04-30,600015,0.24,12.555533892247,1.97,19509000000,4604000000
2019-04-19,600015,1.56,12.81,12.67,72227000000,20854000000
2018-10-31,600015,1.07,12.549793340092,8.83,50623000000,14513000000
2018-08-20,600015,0.72,12.17928721828,6.01,32876000000,10035000000
2018-04-28,600015,0.29,11.874756297278,2.47,15905000000,4549000000
2018-04-20,600015,1.48,11.55,13.54,66384000000,19819000000
2017-10-31,600015,1.04,11.16010294003,9.7,50087000000,14227000000
2017-08-11,600015,0.7,10.82235046401,6.59,33356000000,9836000000
2017-04-29,600015,0.29,12.681639528355,2.73,16332000000,4499000000
2017-04-29,600015,1.53,10.31,15.75,64015000000,19677000000
2016-10-31,600015,1.14,12.008609395471,11.82,47595000000,14617000000
2016-08-11,600015,0.77,11.544825004679,8.02,31205000000,9826000000
2016-04-30,600015,0.41,11.423731985776,3.7,15119000000,4431000000
2016-04-19,600015,1.77,9.18,17.18,58844000000,18883000000
2015-10-31,600015,1.3,10.496163204192,12.9,43172000000,13912000000
2015-08-08,600015,0.87,12.477035373386,8.72,28328000000,9263000000
2015-04-30,600015,0.39,11.830207748456,4.0,12876000000,4136000000
2015-04-17,600015,1.68,9.49,19.31,54885000000,17981000000
2014-10-31,600015,1.23,10.810331274565,14.47,40819000000,13177000000
2014-08-07,600015,0.81,10.270522178551,9.66,26377000000,8670000000
2014-04-30,600015,0.42,10.072318921954,4.25,12262000000,3722000000
2014-04-18,600015,1.74,7.99,19.3,45219000000,15506000000
