date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-22,600050,0.068,5.460009316998,1.24,102824251223,2136922138
2026-03-20,600050,0.292,5.392429751888,5.39,392222880560,9126662570
2025-10-23,600050,0.281,5.499229146826,5.13,292985170740,8771887626
2025-08-13,600050,0.203,5.422260052117,3.73,200202431028,6348627384
2025-04-18,600050,0.083,5.355866644809,1.54,103353771882,2605653080
2025-03-19,600050,0.292,5.183767171224,5.49,389589219642,9029899018
2024-10-23,600050,0.267,5.231024320591,4.99,290122946680,8338223947
2024-08-16,600050,0.193,5.1545697643,3.62,197340955046,6039196117
2024-04-20,600050,0.078,5.09100130336,1.48,99496339645,2446512528
2024-03-20,600050,0.261,5.006935508342,5.08,372596794135,8172679256
2023-10-25,600050,0.242,5.063889230323,4.68,281692598036,7577727734
2023-08-10,600050,0.174,4.9951120301,3.38,191832686770,5444021796
2023-04-19,600050,0.071,4.929920570565,1.42,97221822562,2265797028
2023-03-09,600050,0.234,4.853739068904,4.67,354943879228,7299489574
2022-10-29,600050,0.225,5.02978024808,4.47,263977913122,6831962705
2022-08-09,600050,0.158,4.965316093676,3.15,176260907012,4786464172
2022-04-22,600050,0.067,4.884161223886,1.34,89021517630,2030970354
2022-03-12,600050,0.206,4.814793185458,4.17,327854494119,6305465753
2021-10-22,600050,0.185,4.846383683127,3.77,244489193743,5675887761
2021-08-20,600050,0.131,4.788922313271,2.68,164174497977,4033310444
2021-04-22,600050,0.055,4.815194224158,1.12,82271971859,1692168619
2021-03-12,600050,0.178,4.762394944695,3.73,303838070591,5521311508
2020-10-22,600050,0.154,4.736978386844,3.23,225355077999,4783802879
2020-08-13,600050,0.108,4.698239179921,2.26,150396940267,3344217849
2020-04-23,600050,0.045,4.653640458541,0.94,73823878391,1395724501
2020-03-24,600050,0.161,4.618439822191,3.45,290514554553,4982083711
2019-10-22,600050,0.139,4.60265423326,2.97,217120523302,4316105308
2019-08-15,600050,0.097,4.555626863341,2.08,144953716109,3015911302
2019-04-24,600050,0.052,4.560664858567,1.12,73146794654,1624973095
2019-03-14,600050,0.132,4.516733667967,2.86,290876776866,4080771727
2018-10-23,600050,0.114,4.489643084767,2.49,219711544759,3470031077
2018-08-16,600050,0.085,4.443312405746,1.89,149105188927,2583186430
2018-04-21,600050,0.043,4.41888350613,0.95,74935058630,1302059220
2018-03-16,600050,0.0188,4.478188462026,0.49,274828946271,425844654
2017-10-28,600050,0.0619,3.724154396345,1.68,205777579767,1311944605
2017-08-17,600050,0.0367,3.697918491173,1.0,138159931116,778437301
2017-04-22,600050,0.0129,3.682234850422,0.35,69005162761,274263921
2017-03-16,600050,0.0073,3.656370381581,0.2,274196782481,154074131
2016-10-22,600050,0.0231,3.673898906872,0.62,207138956834,488762989
2016-08-18,600050,0.0211,3.666486931191,0.57,140254525072,446506155
2016-04-22,600050,0.0069,3.718494119348,0.18,70339823699,145661208
2016-03-17,600050,0.1638,3.712019380789,4.4,277048529129,3471590902
2015-10-23,600050,0.1269,3.699824525012,3.42,211912604520,2690575255
2015-08-22,600050,0.1087,3.689369663587,2.94,144684664319,2304377453
2015-04-24,600050,0.0495,3.697475388619,1.35,74303485578,1049285810
2015-03-04,600050,0.1878,3.648534789776,5.2,288570874374,3981738536
2014-10-24,600050,0.1651,3.632658333069,4.57,219228835448,3499982630
2014-08-08,600050,0.1048,3.583672765592,2.93,153459500615,2222454350
2014-04-18,600050,0.0518,3.581367822331,1.46,78816926081,1098328002
2014-02-28,600050,0.1624,3.531649047139,4.68,303727203182,3442853809
