date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-27,300661,0.1995,8.813017869103,2.31,1098130967.75,123692813.99
2026-03-28,300661,0.8861,8.5384628456,11.24,3898054583.68,547059403.97
2025-10-25,300661,0.5564,7.936838373122,7.15,2800608107.32,343234554.07
2025-08-29,300661,0.3258,7.635583415317,4.32,1818780295.23,200839149.29
2025-04-29,300661,0.0971,9.638607840752,1.29,789561054.7,59766696.38
2025-04-29,300661,0.8168,9.735411183951,11.9,3346983120.66,500247943.1
2024-10-26,300661,0.4657,9.093795371681,7.02,2444835135.79,284901627.51
2024-08-30,300661,0.2916,8.763551198059,4.49,1576425612.27,178649747.68
2024-04-27,300661,0.1158,8.385143492589,1.4,729044755.89,54383429.78
2024-04-27,300661,0.6011,8.201598583525,7.63,2615716404.14,280768286.79
2023-10-26,300661,0.3044,7.844776435834,3.98,1881173936.03,142043003.41
2023-08-29,300661,0.1922,7.639632930167,2.57,1148433937.33,89634347.95
2023-04-22,300661,0.0648,9.816064798658,0.87,513288137.29,30206107.9
2023-04-22,300661,1.8872,9.681188689897,29.95,3187549913.33,873673497.74
2022-10-29,300661,1.6199,9.15095549681,26.49,2412341397.62,750765454.87
2022-08-25,300661,1.166,8.363798505547,19.84,1651412534.62,540051988.77
2022-04-23,300661,0.7333,11.402832749654,10.22,775336674.31,260347302.3
2022-04-23,300661,1.9774,10.190161694559,36.92,2238401973.77,699389578.69
2021-10-27,300661,1.2793,8.549662184108,25.86,1535326628.64,451187266.52
2021-08-30,300661,0.7394,7.491174319755,15.95,915464465.06,260520538.81
2021-04-27,300661,0.3226,10.086009428341,4.92,393958162.75,75466973.58
2021-04-23,300661,1.2387,9.555361748122,22.73,1196546817.33,288752313.77
2020-10-28,300661,0.8908,8.746516294657,17.03,862779625.67,207037641.27
2020-08-07,300661,0.4502,7.943355622801,9.05,465508962.39,104560699.79
2020-04-28,300661,0.1964,11.136076998787,2.68,192854110.43,30340456.18
2020-03-31,300661,1.1411,10.764848309395,18.25,792494891.33,176032451.57
2019-10-29,300661,0.7792,9.695544950558,12.83,534038845.68,119910965.88
2019-08-16,300661,0.3913,8.947117064867,6.65,295728017.0,60304937.22
2019-04-27,300661,0.1534,11.273284459619,1.79,112092729.94,15860658.91
2019-04-25,300661,1.0059,11.020417371104,12.84,572392694.37,103694105.16
2018-10-27,300661,0.9121,10.37279366703,9.11,435086865.31,72212680.5
2018-08-22,300661,0.5177,9.882452464274,5.24,284384884.21,40972142.89
2018-04-26,300661,0.3195,,5.33,100182802.26,14379049.75
2018-04-26,300661,0.2873,12.81556940122,2.27,133151665.01,17494703.3
2018-04-23,300661,1.7393,12.504197135691,17.25,531505272.15,93870960.54
2017-10-26,300661,1.1465,12.080403623833,12.57,369774667.2,59235445.33
2017-10-26,300661,1.1636,,,326736916.67,52361679.41
2017-08-22,300661,0.6733,,12.06,206954798.18,30299908.73
2017-08-22,300661,0.5419,11.669316926,9.4,225262940.79,32514324.47
2017-04-18,300661,1.5635,4.891117464222,35.37,394452991.27,70358352.01
2017-04-18,300661,1.7932,5.836883503778,34.5,451961877.86,80693142.49
2015-11-13,300661,1.044,3.571204576889,32.62,226613108.88,46981957.56
2015-11-13,300661,0.2183,4.526524815778,4.95,78300855.89,9824751.01
2015-11-13,300661,1.0682,3.715744998,29.93,249170325.42,48068240.12
2015-11-13,300661,1.3311,4.097614148,35.36,325914689.24,59900710.28
