date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,601288,0.2,8.076360851813,2.6475,206255000000,75185000000
2026-03-31,601288,0.78,7.906618321461,10.16,725306000000,291041000000
2025-10-31,601288,0.59,7.824671484044,7.8525,550876000000,220859000000
2025-08-30,601288,0.37,7.652085958461,5.08,369937000000,139510000000
2025-04-30,601288,0.19,7.53539743359,2.705,186674000000,71931000000
2025-03-29,601288,0.75,7.4,10.46,710555000000,282083000000
2024-10-31,601288,0.56,7.268130166322,8.0925,540212000000,214372000000
2024-08-31,601288,0.37,7.056851332779,5.375,366835000000,135892000000
2024-04-30,601288,0.19,7.062891626165,2.8475,186021000000,70386000000
2024-03-29,601288,0.72,6.88,10.91,694828000000,269356000000
2023-10-28,601288,0.55,6.673526999883,8.5425,533358000000,207356000000
2023-08-30,601288,0.37,6.498732795593,5.715,365758000000,133234000000
2023-04-29,601288,0.2,6.533231614107,3.15,189360000000,71554000000
2023-03-31,601288,0.69,6.37,11.29,694652000000,259232000000
2022-10-29,601288,0.53,6.244726172414,8.8425,536227000000,197538000000
2022-08-30,601288,0.35,6.02779849307,5.96,362732000000,128752000000
2022-04-30,601288,0.2,6.051105339402,3.3475,185305000000,70321000000
2022-03-31,601288,0.65,5.87,11.57,719915000000,241183000000
2021-10-29,601288,0.5,5.716143355534,9.13,544897000000,186709000000
2021-08-31,601288,0.34,5.531611535417,6.2,365537000000,122278000000
2021-04-30,601288,0.18,5.555321258461,3.41,194452000000,65861000000
2021-03-31,601288,0.59,5.39,11.35,657961000000,215925000000
2020-10-31,601288,0.45,5.238748739224,8.8575,498244000000,165335000000
2020-08-31,601288,0.3,5.135246569119,5.97,339172000000,108834000000
2020-04-29,601288,0.18,5.203441310006,3.56,186706000000,64187000000
2020-03-31,601288,0.59,5.0,12.43,627268000000,212098000000
2019-10-26,601288,0.51,4.90813268073,10.76,474981000000,180671000000
2019-08-31,601288,0.34,4.722423660578,7.29,323179000000,121445000000
2019-04-27,601288,0.17,4.721692196478,3.74,173031000000,61251000000
2019-03-30,601288,0.59,4.544206432884,13.66,598588000000,202783000000
2018-10-31,601288,0.51,4.430160893529,11.955,457448000000,171611000000
2018-08-29,601288,0.35,4.243997565596,8.36,306302000000,115789000000
2018-04-28,601288,0.17,4.249133296797,4.305,155865000000,58736000000
2018-03-27,601288,0.58,4.15,14.57,537041000000,192962000000
2017-10-31,601288,0.49,4.08284020025,12.26,408390000000,160010000000
2017-08-31,601288,0.33,3.926491868692,8.37,276953000000,108593000000
2017-04-29,601288,0.16,3.949718898748,4.37,148388000000,55710000000
2017-03-29,601288,0.55,3.81,15.14,506016000000,183941000000
2016-10-29,601288,0.47,3.788669125661,12.825,386154000000,154170000000
2016-08-27,601288,0.32,3.62209277265,8.815,260385000000,105148000000
2016-04-29,601288,0.16,3.638312284094,4.68,138046000000,54688000000
2016-04-01,601288,0.55,3.48,16.79,536168000000,180582000000
2015-10-24,601288,0.47,3.367075746473,14.5575,407276000000,153210000000
2015-08-28,601288,0.32,3.48,9.98,274147000000,104315000000
2015-04-29,601288,0.17,3.213646188045,5.32,139443000000,54116000000
2015-03-25,601288,0.55,3.05,19.57,520858000000,179461000000
2014-10-31,601288,0.47,2.946864781985,16.76,393966000000,152439000000
2014-08-27,601288,0.32,2.790125433352,11.52,266635000000,104032000000
2014-04-26,601288,0.16,2.78216962136,6.12,136100000000,53430000000
2014-03-26,601288,0.51,2.6,20.89,462625000000,166315000000
