date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-28,002384,0.61,12.359470838865,5.05,13137636263.36,1109892942.38
2026-04-22,002384,0.79,11.717110569618,6.89,40124858839.52,1386066705.56
2025-10-22,002384,0.7,11.633960762551,6.17,27070627389.75,1223277611.59
2025-08-27,002384,0.45,11.394211455978,3.95,16955163898.89,758005980.61
2025-04-30,002384,0.27,11.335068118926,2.39,8602240027.91,455862422.17
2025-04-25,002384,0.64,11.03595519458,5.89,36770374347.58,1085641847.89
2024-10-29,002384,0.62,11.028823761865,5.77,26466296272.31,1067354218.05
2024-08-20,002384,0.33,10.627696727929,3.05,16628586195.56,560600936.27
2024-04-25,002384,0.17,10.745729226026,1.57,7744804604.28,289348487.81
2024-04-18,002384,1.15,10.610780414977,11.38,33651205468.8,1964525269.65
2023-10-25,002384,0.78,10.123724208024,7.9,22500654254.57,1332688158.67
2023-08-31,002384,0.48,9.801674834225,4.95,13667087825.06,824548652.98
2023-04-25,002384,0.28,9.814964717944,2.85,6511602610.15,471650134.12
2023-04-21,002384,1.39,9.578889901409,15.33,31580146732.58,2368347970.02
2022-10-25,002384,0.92,9.074103490785,10.46,22818655469.59,1580685130.02
2022-08-18,002384,0.47,8.658736745,5.36,14546186512.31,796336133.08
2022-04-22,002384,0.21,8.74964388868,2.47,7312341630.6,364247140.34
2022-04-20,002384,1.09,8.524930615947,13.46,31793147908.12,1862481138.84
2021-10-26,002384,0.7,8.136989655777,8.82,21807178008.52,1198049944.42
2021-08-12,002384,0.35,7.991401369833,4.52,14005172319.5,604652088.38
2021-04-26,002384,0.14,7.783325198868,1.86,7508277291.61,245090642.75
2021-04-15,002384,0.93,7.643234458266,14.41,28093409430.26,1530132196.09
2020-10-28,002384,0.56,7.291173235624,9.79,18252878959.61,955755316.61
2020-08-27,002384,0.32,5.593270967899,5.77,11340288984.81,511342355.3
2020-04-25,002384,0.13,5.451744850911,2.39,5130832351.63,207779720.06
2020-04-23,002384,0.44,5.381720817442,8.25,23552825103.23,702656380.67
2019-10-29,002384,0.52,5.672803433219,10.07,16368510012.21,888268288.98
2019-08-10,002384,0.25,5.496952830613,4.67,9978802595.52,402351083.19
2019-04-24,002384,0.12,5.396124517301,2.33,4491817871.77,198963755.25
2019-04-20,002384,0.5,5.237720640511,10.02,19825420035.39,811062388.75
2018-10-20,002384,0.42,5.171432364517,8.4,13406561676.88,677342635.34
2018-08-02,002384,0.16,7.492603054431,3.28,7211689302.67,260053951.67
2018-04-28,002384,0.09,7.596957653483,1.9,3552485281.84,151431732.25
2018-04-27,002384,0.36,7.257542402163,9.35,15389565629.62,526193565.83
2017-10-25,002384,0.23,7.17712705739,7.47,10434053027.99,370606025.29
2017-08-22,002384,0.11,6.888969768981,3.34,6120632086.95,119330603.65
2017-04-28,002384,0.03,3.275457489404,0.78,2835896023.97,21463177.96
2017-04-25,002384,0.17,3.22458662308,5.32,8403297216.84,144210721.03
2016-10-27,002384,0.14,3.335335440375,5.34,5156931732.52,147180777.47
2016-08-24,002384,0.14,3.342860818097,5.47,2426598497.29,151230577.63
2016-04-29,002384,0.02,3.195058915156,0.68,995003100.9,18305799.12
2016-04-21,002384,0.04,3.16995407783,1.39,3992874009.53,31713817.26
2015-10-31,002384,0.0664,3.195489089649,2.59,2594063160.66,56283044.22
2015-08-20,002384,0.06,3.194996942035,2.81,1832387145.35,53517116.31
2015-04-23,002384,0.01,1.96932962151,0.81,844407567.63,12226323.58
2015-04-03,002384,0.06,1.952218402344,3.15,3523739424.51,43632842.6
2014-10-28,002384,0.05,1.951655358086,2.95,2398791665.81,39962532.39
2014-08-05,002384,0.03,1.759239115703,1.63,1437970247.52,21977111.1
2014-04-28,002384,0.01,3.499594451172,0.46,590528703.86,6222726.02
2014-04-25,002384,0.03,3.483389435495,2.02,2642072347.64,26765357.65
