date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,601998,0.36,13.348494923174,2.7775,54649000000,20098000000
2026-03-21,601998,1.2,13.01,9.39,212475000000,70618000000
2025-10-31,601998,0.89,12.909821187888,7.05,156598000000,53391000000
2025-08-28,601998,0.62,12.74782999371,4.885,105762000000,36478000000
2025-04-30,601998,0.36,12.642357803936,2.855,51931000000,19509000000
2025-03-27,601998,1.22,12.58,9.79,213646000000,68576000000
2024-10-31,601998,0.94,12.449446604846,7.605,162210000000,51826000000
2024-08-29,601998,0.66,12.199786744486,5.345,109019000000,35490000000
2024-04-30,601998,0.39,12.217495731147,3.1425,53770000000,19191000000
2024-03-22,601998,1.27,12.3,10.8,205896000000,67016000000
2023-10-27,601998,0.99,11.938530030429,8.475,156228000000,51433000000
2023-08-25,601998,0.7,11.686972859273,6.075,106174000000,36067000000
2023-04-29,601998,0.39,11.588576683355,3.465,51363000000,19144000000
2023-03-24,601998,1.17,11.25,10.8,211392000000,62103000000
2022-10-28,601998,0.9,11.027424134055,8.3325,160426000000,47103000000
2022-08-26,601998,0.63,10.686502503321,5.91,108394000000,32524000000
2022-04-30,601998,0.35,10.675201798304,3.3925,54030000000,17350000000
2022-03-25,601998,1.08,10.45,10.73,204557000000,55641000000
2021-10-29,601998,0.83,10.129326723182,8.33,155198000000,41756000000
2021-08-26,601998,0.59,9.862593235925,6.05,105592000000,29031000000
2021-04-30,601998,0.32,9.850475120057,3.3225,51914000000,15641000000
2021-03-26,601998,0.94,9.6,10.11,194731000000,48980000000
2020-10-30,601998,0.73,9.318095432717,7.8975,149174000000,36918000000
2020-08-28,601998,0.52,9.252968223153,5.67,102013000000,25541000000
2020-04-24,601998,0.3,9.377480331051,3.22,51509000000,14453000000
2020-03-27,601998,0.95,9.04,11.07,187584000000,48015000000
2019-10-18,601998,0.81,8.842709716971,9.4125,142387000000,40752000000
2019-08-28,601998,0.58,8.560641667518,6.865,93150000000,28307000000
2019-04-26,601998,0.27,8.549197915602,3.28,47410000000,13216000000
2019-03-27,601998,0.88,8.21,11.39,164854000000,44513000000
2018-10-26,601998,0.72,7.953264534587,9.495,121384000000,36799000000
2018-08-28,601998,0.53,7.684234188209,6.98,81052000000,25721000000
2018-04-27,601998,0.25,7.597976908143,3.38,39638000000,12166000000
2018-03-27,601998,0.84,7.45,11.67,156708000000,42566000000
2017-10-25,601998,0.68,7.376908143456,9.4875,115309000000,34738000000
2017-08-25,601998,0.49,7.202820067436,6.88,76570000000,24011000000
2017-04-26,601998,0.23,7.212445080208,3.31,37782000000,11389000000
2017-03-23,601998,0.85,7.04,12.58,153844000000,41629000000
2016-10-28,601998,0.71,6.992111985287,13.91,115336000000,34543000000
2016-08-26,601998,0.48,6.742188617554,14.42,78205000000,23600000000
2016-04-28,601998,0.23,6.715438847451,13.94,40479000000,11200000000
2016-03-24,601998,0.88,6.49,14.55,145134000000,41158000000
2015-10-28,601998,0.7,6.28772949751,11.9175,107453000000,32926000000
2015-08-19,601998,0.48,6.048710111783,8.395,70038000000,22586000000
2015-04-25,601998,0.23,5.788189026866,4.1775,32992000000,10928000000
2015-03-21,601998,0.87,5.55,16.84,124716000000,40692000000
2014-10-30,601998,0.69,5.345309594545,13.575,92568000000,32280000000
2014-08-29,601998,0.47,5.114390749567,18.79,62106000000,22034000000
2014-04-30,601998,0.23,5.085878556009,4.6825,29800000000,10706000000
2014-03-28,601998,0.84,4.82,18.48,104558000000,39175000000
