date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,601628,0.69,21.166106492128,3.27,93291000000,19505000000
2026-03-26,601628,5.45,21.05802228905,27.81,615678000000,154078000000
2025-10-31,601628,5.94,22.141447019282,29.27,537895000000,167804000000
2025-08-28,601628,1.45,18.525349372015,7.83,239235000000,40931000000
2025-04-30,601628,1.02,18.839801875111,5.53,110177000000,28802000000
2025-03-27,601628,3.78,18.03,21.59,528567000000,106935000000
2024-10-31,601628,3.7,20.049672740138,19.95,427180000000,104523000000
2024-08-30,601628,1.35,17.47157261631,7.79,234216000000,38278000000
2024-04-27,601628,0.73,16.99649743499,4.31,120970000000,20644000000
2024-03-28,601628,1.81,11.6,14.75,405040000000,51184000000
2023-10-27,601628,1.35,15.633398195648,10.87,275887000000,38164000000
2023-08-24,601628,1.22,15.898177958606,9.56,190002000000,34616000000
2023-04-28,601628,0.81,16.308650274191,6.01,105713000000,22770000000
2023-03-30,601628,2.36,12.95,17.26,388895000000,66680000000
2022-10-28,601628,1.1,16.042667610119,6.61,701018000000,31025000000
2022-08-26,601628,0.9,16.976826463825,5.19,528302000000,25356000000
2022-04-28,601628,0.54,16.455262692376,3.21,343778000000,15152000000
2022-03-25,601628,1.8,16.95,10.92,858508000000,50766000000
2021-10-29,601628,1.72,16.657948490883,10.46,727785000000,48486000000
2021-08-26,601628,1.45,16.679603750221,8.72,552649000000,40968000000
2021-04-29,601628,1.01,16.548629046524,6.23,373484000000,28585000000
2021-03-26,601628,1.77,15.95,11.81,825049000000,50257000000
2020-10-29,601628,1.66,14.770988855475,11.43,691571000000,47078000000
2020-08-27,601628,1.07,14.438882009552,7.36,513735000000,30535000000
2020-04-24,601628,0.6,14.361365646559,4.24,337772000000,17090000000
2020-03-26,601628,2.05,14.01,16.47,745165000000,58287000000
2019-10-30,601628,2.03,13.478259331328,16.66,624024000000,57702000000
2019-08-23,601628,1.32,12.75934901822,11.14,457233000000,37599000000
2019-04-26,601628,0.92,12.615071643375,7.74,312226000000,26034000000
2019-03-28,601628,0.39,10.99,3.54,643101000000,11395000000
2018-10-26,601628,0.69,11.413196532814,6.13,540967000000,19869000000
2018-08-24,601628,0.57,11.152202370423,5.11,407172000000,16423000000
2018-04-27,601628,0.48,11.588466301079,4.19,264892000000,13518000000
2018-03-23,601628,1.13,11.08,10.49,653195000000,32253000000
2017-10-27,601628,0.94,11.144843445958,8.68,547665000000,26825000000
2017-08-25,601628,0.43,10.642278436229,4.01,401432000000,12242000000
2017-04-28,601628,0.21,10.659685122944,2.03,271734000000,6149000000
2017-03-24,601628,0.66,10.47,6.16,549802000000,19127000000
2016-10-28,601628,0.47,10.655616486821,4.29,456448000000,13528000000
2016-08-26,601628,0.36,10.442490712896,3.3,340664000000,10395000000
2016-04-29,601628,0.18,10.85225543959,1.66,219981000000,5251000000
2016-03-24,601628,1.22,11.41,11.56,511367000000,34699000000
2015-10-29,601628,1.2,10.295347603043,11.67,424007000000,33837000000
2015-08-27,601628,1.11,11.001132142225,10.45,333411000000,31489000000
2015-04-29,601628,0.43,10.687245710242,4.19,192620000000,12271000000
2015-03-25,601628,1.14,10.05,12.83,445773000000,32211000000
2014-10-29,601628,0.97,9.124287988679,11.5,347812000000,27553000000
2014-08-28,601628,0.65,8.511799044755,7.89,243740000000,18407000000
2014-04-26,601628,0.26,7.935078719264,3.25,154214000000,7228000000
2014-03-26,601628,0.88,7.8,11.22,423613000000,24765000000
