date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-16,300433,-0.0284,10.346140303231,-0.27,14139553601.48,-149600746.51
2026-03-31,300433,0.79,10.412506443445,7.82,74409731699.21,4017827408.8
2025-10-29,300433,0.57,10.189633531331,5.77,53662536194.66,2842952844.41
2025-08-26,300433,0.23,9.589454545111,2.35,32960157729.2,1142689297.22
2025-04-18,300433,0.0866,9.852969653017,0.88,17063199840.42,428884756.44
2025-03-28,300433,0.73,9.764764387809,7.64,69896776437.83,3623900967.3
2024-10-21,300433,0.48,9.494308203648,5.05,46227754593.23,2370944432.86
2024-08-26,300433,0.17,9.181407818174,1.85,28866648854.29,861261932.2
2024-04-24,300433,0.0622,9.366874479627,0.66,15498274781.55,309201697.61
2024-04-22,300433,0.61,9.298990297372,6.69,54490733538.84,3021340311.13
2023-10-19,300433,0.33,9.017413647298,3.7,33807875101.12,1649488614.87
2023-08-19,300433,0.11,8.813633358704,1.25,20177276288.48,554289907.33
2023-04-25,300433,0.0131,8.893910521793,0.15,9838823197.11,64548639.71
2023-04-24,300433,0.5,8.881506436667,5.66,46698545632.87,2448037370.32
2022-10-28,300433,0.15,8.543211944883,1.79,31576393550.61,759337020.95
2022-08-26,300433,-0.0615,8.320703953876,-0.72,19183179350.09,-304714094.42
2022-04-23,300433,0.42,8.571730996874,4.87,45268146208.65,2070242934.38
2022-04-23,300433,-0.0828,8.437523388021,-0.97,9334205910.6,-411424612.93
2021-10-26,300433,0.66,8.817425583494,7.65,33925953054.03,3296969508.76
2021-08-21,300433,0.4641,8.615038288416,5.36,21391139203.04,2308191530.51
2021-04-28,300433,0.2424,8.726549950767,2.82,11990397912.99,1205793235.94
2021-04-26,300433,1.12,8.481269579589,19.42,36939133598.93,4896170228.37
2020-10-27,300433,0.79,5.888535004913,13.9,26082647689.31,3432308558.31
2020-08-18,300433,0.4391,5.550812095271,7.89,15567579948.79,1911832982.93
2020-04-30,300433,0.2042,5.569367000663,3.78,6950264309.92,882907341.4
2020-04-28,300433,0.62,5.195129813288,13.35,30257760248.61,2468791437.06
2019-10-22,300433,0.28,4.357377718527,6.32,20595103848.92,1108515489.0
2019-08-30,300433,-0.0398,4.026365060629,-0.92,11358901939.43,-156397139.3
2019-04-26,300433,-0.02,4.077792974911,-0.57,4806629496.33,-96966167.63
2019-04-26,300433,0.16,4.105625196167,3.79,27717496839.46,637007405.27
2018-10-29,300433,0.27,4.155865309032,6.24,18993066842.77,1064777618.43
2018-08-30,300433,0.1163,5.98069929885,2.71,10893413811.38,458415810.01
2018-04-27,300433,0.03,6.072709531994,0.65,4494352714.9,109968265.29
2018-04-24,300433,0.52,6.008608212859,13.77,23702962254.39,2046977419.58
2017-10-27,300433,0.23,5.606402424068,6.22,15116573157.56,893017689.46
2017-08-12,300433,0.1188,5.396301945571,2.31,8660976957.71,311060077.07
2017-04-26,300433,0.0843,6.523403149755,1.56,4108446695.19,220579837.33
2017-04-20,300433,0.47,6.417919363631,9.45,15236116891.15,1203594795.98
2016-10-29,300433,0.3138,6.242733815806,6.45,10651006762.45,794585756.84
2016-08-26,300433,0.0993,5.980621305756,2.13,5657614314.3,247135030.41
2016-04-29,300433,0.0817,15.742612846902,1.57,2675791966.84,165032398.55
2016-04-23,300433,0.78,15.483297968694,16.6,17227384658.54,1542754214.39
2015-10-24,300433,1.3,,,9850117971.24,787583008.12
2015-10-24,300433,0.5547,14.814851856318,12.11,12771185414.51,1083268880.14
2015-08-26,300433,0.3567,14.267645219467,8.05,8659375847.89,684917755.13
2015-04-25,300433,0.67,13.841006368317,5.33,4170602474.12,405671826.4
2015-04-25,300433,0.49,,4.64,2599038685.06,295236558.15
2015-03-03,300433,1.94,12.228695251155,17.27,14497014009.98,1176857277.48
2014-12-26,300433,0.84,11.121966168333,7.9,5563614294.46,511698218.4
2014-05-08,300433,2.05,2.950063601766,101.7,6029504513.21,1235849497.41
