date,开盘,最高,最低,收盘,成交量,成交额,流通股本,换手率
2015-06-11,18.88,22.65,18.88,22.65,6100.0,136848.0,36670000.0,0.00016634851377147531
2015-06-12,24.92,24.92,24.92,24.92,2501.0,62325.0,36670000.0,6.820289064630489e-05
2015-06-15,27.41,27.41,27.41,27.41,2994.0,82066.0,36670000.0,8.16471229888192e-05
2015-06-16,30.15,30.15,30.15,30.15,6100.0,183915.0,36670000.0,0.00016634851377147531
2015-06-17,33.17,33.17,33.17,33.17,8116.0,269208.0,36670000.0,0.00022132533406053994
2015-06-18,36.49,36.49,36.49,36.49,9800.0,357602.0,36670000.0,0.00026724843196073084
2015-06-19,40.14,40.14,40.14,40.14,101425.0,4071200.0,36670000.0,0.002765884919552768
2015-06-23,44.15,44.15,44.15,44.15,61700.0,2724055.0,36670000.0,0.001682574311426234
2015-06-24,48.57,48.57,48.57,48.57,11500.0,558555.0,36670000.0,0.00031360785383146986
2015-06-25,53.43,53.43,53.43,53.43,23400.0,1250262.0,36670000.0,0.000638123806926643
2015-06-26,58.77,58.77,48.88,58.77,21063824.0,1160794752.0,36670000.0,0.5744157076629397
2015-06-29,52.89,55.45,52.89,52.89,2442467.0,129753952.0,36670000.0,0.06660668121079902
2015-06-30,47.6,51.6,47.6,47.6,11119050.0,540201600.0,36670000.0,0.30321925279520046
2015-07-01,46.0,50.5,42.85,43.28,11995183.0,557659392.0,36670000.0,0.32711161712571585
2015-07-02,42.0,42.0,38.95,38.95,6835123.0,273039264.0,36670000.0,0.18639550040905373
2015-07-03,35.62,39.9,35.06,35.06,7334442.0,263563920.0,36670000.0,0.2000120534496864
2015-07-06,38.57,38.57,31.56,32.62,8916429.0,319775072.0,36670000.0,0.24315323152440688
2015-07-07,31.01,31.01,29.36,29.36,4069723.0,121243176.0,36670000.0,0.11098235614944096
2015-07-08,26.42,29.0,26.42,26.75,8720397.0,236567888.0,36670000.0,0.23780739023725117
2015-07-09,28.5,29.43,27.8,29.43,4708614.0,136740336.0,36670000.0,0.12840507226615763
2015-07-10,32.37,32.37,32.37,32.37,233700.0,7564869.0,36670000.0,0.006373056994818653
2015-07-13,35.61,35.61,35.61,35.61,141551.0,5040631.0,36670000.0,0.0038601308971911645
2015-07-14,39.17,39.17,39.17,39.17,728744.0,28544902.0,36670000.0,0.019873029724570494
2015-07-15,41.0,41.0,35.82,35.9,14517379.0,563749568.0,36670000.0,0.39589252795200436
2015-07-16,33.38,39.49,32.5,38.99,11645602.0,436721472.0,36670000.0,0.31757845650395417
2015-07-17,38.6,42.87,38.36,41.7,9140801.0,369949664.0,36670000.0,0.24927191164439597
