date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-18,000408,1.0,11.236347760876,9.24,715631351.5,1573735244.12
2026-03-14,000408,2.46,10.344724435906,24.71,3576752605.97,3852353240.98
2025-10-17,000408,1.7566,9.623081913015,18.3,2401446783.35,2750801362.35
2025-08-02,000408,1.1526,10.013448235738,12.27,1678141937.3,1800205233.31
2025-04-19,000408,0.48,9.213323975834,5.27,552148606.89,747246899.71
2025-03-29,000408,1.64,8.77294622372,19.4,3250800389.88,2579985938.8
2024-10-26,000408,1.1894,8.361474969753,13.98,2323639964.17,1867944077.75
2024-08-10,000408,0.8258,8.305279857276,9.84,1761658045.18,1296993823.01
2024-04-30,000408,0.34,8.60625847415,3.97,614337496.69,529267974.43
2024-03-21,000408,2.18,8.262140300951,27.62,5225721163.41,3419880869.14
2023-10-20,000408,1.8902,7.841330688072,23.66,4189191852.89,2968524601.0
2023-07-25,000408,1.2901,8.038128361854,16.16,2796382160.48,2026128616.11
2023-04-18,000408,0.58,7.313537370877,7.31,1373645973.66,920597301.86
2023-03-10,000408,3.57,7.671180752694,50.09,8193913458.11,5654971920.07
2022-10-20,000408,2.6358,6.832383367444,41.14,5712583088.47,4165773556.53
2022-07-26,000408,1.5164,7.5927345193,22.5,3509974791.17,2396620129.33
2022-04-29,000408,0.5152,6.545412063675,8.23,1285756395.82,814276880.82
2022-03-11,000408,0.73,4.796615382642,16.39,3622594323.02,1427339931.06
2021-10-20,000408,0.4138,4.411520615372,9.93,2099386781.26,825090227.94
2021-08-20,000408,0.2262,4.182603322099,5.49,1101933966.32,445457357.71
2021-04-30,000408,0.127,4.083822421409,3.16,429453064.02,253122336.37
2021-04-13,000408,0.11,3.970917234308,2.93,1903487124.97,228887517.0
2020-10-31,000408,0.0226,3.991121262354,0.57,1186750026.46,45097459.62
2020-08-29,000408,-0.0712,3.896667804345,-1.81,889161291.39,-141863736.95
2020-04-30,000408,-0.14,3.831916394991,-3.49,272415744.89,-269286986.55
2020-04-30,000408,0.15,3.965647429074,4.05,2018557840.82,308259358.85
2019-10-30,000408,0.1869,3.913026534516,4.62,1160288525.2,352127119.2
2019-08-30,000408,0.1189,3.853804092512,3.14,806725956.37,237033237.67
2019-04-30,000408,0.0617,3.992745426924,1.54,364529915.56,122983012.98
2019-04-30,000408,0.43,3.742033860026,12.24,2680568343.25,850169479.51
2018-10-30,000408,0.3778,3.664756004109,10.85,1834624531.25,753340570.33
2018-08-30,000408,0.2168,3.497165064643,6.4,1138223147.16,432227161.67
2018-04-28,000408,0.04,3.319779353136,1.28,262129496.52,84067798.26
2018-04-28,000408,0.61,3.277621535818,18.49,3173178484.72,1214377081.63
2017-10-31,000408,0.3258,2.890921839555,10.78,1977138557.31,675233001.81
2017-08-29,000408,0.1518,3.006365316646,5.15,1079501754.11,314617635.31
2017-04-27,000408,0.014,2.88917300921,0.48,218117007.91,28979408.01
2017-04-18,000408,0.5,2.875190339286,21.56,2602884210.16,911809784.96
2016-10-31,000408,0.3216,2.659664885707,3.41,1514621466.47,467798822.21
2016-08-31,000408,0.1231,0.586475444855,8.44,907787701.75,255091838.14
2016-04-27,000408,0.024,0.302827337848,1.41,251308049.38,41151168.13
2016-04-27,000408,0.59,11.472720794922,42.83,2728009744.68,993936617.15
2015-10-23,000408,0.3067,0.511750478257,-4.92,1668436304.13,517218366.78
2015-08-18,000408,-0.0166,0.520984846662,-3.14,106762838.16,-4189204.13
2015-04-29,000408,0.0022,0.539781204789,0.41,104848308.25,553145.22
2015-04-29,000408,-0.219,0.537585257717,57.84,56645619.04,-55246847.78
2014-10-30,000408,-0.2553,0.615202182468,-22.54,51920644.27,-64415374.13
2014-08-28,000408,0.015,0.771573461711,1.97,56420644.27,3788727.06
2014-04-30,000408,0.0016,0.773162208944,0.21,26274208.37,415679.64
2014-04-30,000408,0.0707,0.756556796888,9.8,192608548.45,17836937.6
