date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-29,002532,0.48,6.766663643064,7.27,8444424346.87,2218783652.74
2026-03-30,002532,1.05,6.387790462532,17.0,29502154897.93,4817847502.12
2025-10-25,002532,0.73,6.243814262265,11.89,22321376619.8,3340166929.49
2025-08-28,002532,0.45,5.992069696921,7.52,15327829634.82,2084149205.86
2025-04-24,002532,0.23,5.99285307156,3.87,7925025818.02,1058092960.94
2025-04-18,002532,0.96,5.767852494542,17.38,28089427344.57,4455407938.46
2024-10-26,002532,0.67,5.675814544379,12.23,20795599700.97,3083994035.79
2024-08-20,002532,0.45,5.455427614984,8.34,13784794622.19,2073509037.38
2024-04-20,002532,0.16,5.331520572168,2.94,6825089442.22,719819784.57
2024-04-09,002532,0.48,5.182188958289,9.44,28974772367.83,2205311394.06
2023-10-27,002532,0.35,5.061972144967,7.06,22343517284.79,1637266356.67
2023-08-30,002532,0.22,4.930276879245,4.41,14795295404.64,1019173503.19
2023-04-28,002532,0.11,5.017012251055,2.17,6943733101.44,501448270.72
2023-03-18,002532,0.57,4.923563998865,12.03,33008418336.65,2650492147.81
2022-10-28,002532,0.52,4.865459645723,10.93,24729339475.7,2403605599.8
2022-08-25,002532,0.43,4.802192425034,9.11,17117026886.62,2001224199.08
2022-04-28,002532,0.24,4.808810870949,5.06,9252827080.41,1103820433.56
2022-04-08,002532,0.82,4.571614108143,18.56,28744767071.79,3833042371.93
2021-10-28,002532,0.69,4.643080967937,15.69,21791777742.42,3232221619.64
2021-08-10,002532,0.43,4.374342831839,9.77,14651407299.81,1981762145.98
2021-04-26,002532,0.18,4.324034525111,4.15,6816701617.58,818545515.56
2021-04-08,002532,0.51,4.148049039512,13.77,27459531944.99,1912286064.69
2020-10-30,002532,0.34,3.52338014525,9.34,19267266961.8,1226275319.74
2020-08-08,002532,0.19,3.388541568198,5.08,11831950943.55,653010819.44
2020-04-30,002532,0.06,2.901239278547,1.61,4853810303.87,203439453.44
2020-04-30,002532,0.44,24.894171846593,12.75,32587022049.33,1501002311.0
2019-10-31,002532,0.21,2.750157491783,7.75,23933167797.62,697064875.52
2019-08-29,002532,0.13,2.67981773196,3.92,15776705827.67,442434822.86
2019-04-30,002532,0.05,2.793611381981,1.96,315094093.53,27384319.91
2019-03-25,002532,0.26,2.742738660625,10.18,1498712355.92,130838330.69
2018-10-25,002532,0.22,2.708793143869,7.97,1113848968.05,111662929.4
2018-08-29,002532,0.13,2.658192203259,4.83,730045721.99,68371725.65
2018-04-25,002532,0.05,2.785310253819,1.77,298543288.62,25337754.31
2018-03-31,002532,0.25,2.743220583017,9.56,1507066074.98,129709702.72
2017-10-28,002532,0.25,2.749543668953,9.53,1089624102.88,129549167.66
2017-08-30,002532,0.19,2.688681435747,7.31,709740880.02,98676981.69
2017-04-29,002532,0.1,4.200152351307,3.73,290524667.98,49480892.36
2017-04-28,002532,0.23,4.038844047908,9.36,1317893130.25,116648231.78
2016-10-26,002532,0.18,3.956002105868,7.62,924155565.52,94215196.74
2016-08-30,002532,0.14,3.862577498088,5.7,602925232.94,70283992.7
2016-04-28,002532,0.09,3.847654684378,2.26,239613330.66,27551044.58
2016-03-31,002532,0.37,3.758012744203,10.28,1146416823.56,117822356.55
2015-10-30,002532,0.33,3.729701255019,9.38,908178668.6,106350726.46
2015-08-18,002532,0.21,3.60158466013,6.1,574282630.61,68180860.4
2015-04-29,002532,0.07,3.483250116724,2.09,222473263.27,22949371.82
2015-04-22,002532,0.27,3.394103839594,8.38,1145311661.88,87702586.1
2014-10-30,002532,0.24,3.36282985725,7.52,859615030.37,78526757.36
2014-08-27,002532,0.15,3.261580593656,4.58,557134288.12,47325939.74
2014-04-19,002532,0.03,6.38982977425,1.1,230919086.09,11194815.52
2014-04-12,002532,0.38,6.313330909563,12.7,1126285519.92,121169201.48
