date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-23,600926,2.66,18.37,14.65,38798611000,19029250000
2026-04-23,600926,0.88,19.316826879503,4.69,10405564000,6628893000
2025-10-31,600926,2.31,18.343347216162,12.68,28880010000,15884883000
2025-08-28,600926,1.75,18.027854634678,9.5,20093208000,11662296000
2025-04-29,600926,0.94,18.204884418012,5.15,9977642000,6021119000
2025-04-12,600926,2.74,18.03,16.0,38381172000,16982563000
2024-10-22,600926,2.29,17.581952512256,13.51,28494311000,13869912000
2024-08-29,600926,1.64,16.946564812125,9.74,19339619000,9996488000
2024-04-20,600926,2.31,15.9,15.57,35015541000,14383367000
2024-04-20,600926,0.82,16.579341535973,4.99,9760688000,5133233000
2023-10-28,600926,1.92,15.170139237851,13.12,27432451000,11691537000
2023-08-29,600926,1.36,14.65077557837,9.33,18355533000,8326253000
2023-04-28,600926,0.67,14.249596520099,4.72,9430545000,4238616000
2023-04-26,600926,1.83,13.76,14.09,32931506000,11679330000
2022-10-27,600926,1.52,13.283182724854,11.71,26062311000,9274878000
2022-08-20,600926,1.06,12.791042236659,8.31,17302304000,6592744000
2022-04-26,600926,0.51,12.568404784609,4.05,8768702000,3308704000
2022-04-16,600926,1.43,12.33,12.33,29360874000,9261019000
2021-10-21,600926,1.14,11.705931999433,9.99,22376716000,7035918000
2021-08-31,600926,0.8,11.271707362315,7.09,14875704000,5006857000
2021-04-28,600926,1.17,10.77,11.14,24805677000,7136450000
2021-04-28,600926,0.38,11.131259148089,3.44,7576624000,2518278000
2020-10-31,600926,1.0,10.538700212472,9.57,18652430000,5577129000
2020-08-28,600926,0.75,10.401733162457,7.14,12853894000,4068201000
2020-04-30,600926,1.19,10.25,12.15,21408739000,6602123000
2020-04-30,600926,0.42,10.822572804179,4.01,6637149000,2164680000
2019-10-25,600926,1.03,10.041514494964,10.68,16047009000,5306072000
2019-08-28,600926,0.71,9.699097658959,7.38,10459634000,3628806000
2019-04-26,600926,0.35,9.658429657237,3.73,5294379000,1815132000
2019-04-26,600926,0.95,9.2,11.01,17054256000,5412082000
2018-10-27,600926,0.86,8.939383286848,10.05,12750995000,4412421000
2018-08-31,600926,0.59,12.103159988194,6.94,8318998000,3018384000
2018-04-27,600926,0.3,11.918700957296,3.56,4180696000,1522086000
2018-04-27,600926,0.89,8.16,11.34,14121518000,4550365000
2017-10-28,600926,0.71,11.26028420799,9.17,10210561000,3665739000
2017-08-26,600926,0.49,10.961291377183,6.39,6585083000,2531119000
2017-04-26,600926,0.52,,3.76,3439929000,1215880000
2017-04-26,600926,0.36,15.179844191807,3.35,3255715000,1310175000
2017-04-19,600926,1.2,7.52,11.83,13732807000,4020927000
2016-10-26,600926,1.4,13.51,15.05,9460822000,3132874000
2016-10-26,600926,1.02,14.735593978687,13.45,10720246000,3356808000
2016-09-12,600926,1.64,13.514154821987,12.84,12403939000,3704479000
2016-09-12,600926,0.71,14.382871495891,7.14,6802983000,2346653000
2015-12-17,600926,1.01,12.6543251069,8.13,6287952000,2204105000
2015-12-17,600926,1.75,12.0,15.67,11027122000,3506392000
2014-05-05,600926,1.77,10.444693002819,22.43,9787885000,3551821000
2014-05-05,600926,1.89,12.293295624788,20.02,9775287000,3788360000
2013-04-30,600926,1.61,8.602898380774,20.58,7512685000,2691099000
2012-04-30,600926,1.14,7.142523465134,,5015826000,1911116000
2011-12-02,600926,0.83,7.766256874411,,3338456000,1381517000
