date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-28,600219,0.1,4.436737290621,2.09,9066732846.14,1100775007.11
2026-03-27,600219,0.41,4.31806720218,9.25,34619858906.96,4735509136.03
2025-10-30,600219,0.33,4.479016759019,7.39,26325176298.97,3772447759.56
2025-08-29,600219,0.23,4.4526531752,5.13,17273978119.76,2625309362.4
2025-04-26,600219,0.15,4.465586235691,3.34,8980990965.28,1703639139.79
2025-03-25,600219,0.41,4.332561509053,9.9,33477180175.65,4829954299.88
2024-10-29,600219,0.3,4.247167629377,7.29,24226136507.12,3490058221.44
2024-08-21,600219,0.19,4.162499423317,4.69,15667337299.66,2188731634.17
2024-04-30,600219,0.07,4.070584291806,1.84,7224130867.26,850998983.32
2024-02-29,600219,0.3,4.128960541231,7.44,28843600118.67,3473973963.2
2023-10-28,600219,0.18,4.030835748163,4.63,21689529243.99,2141964210.21
2023-08-26,600219,0.11,3.970107278247,2.94,14500645725.11,1313097721.65
2023-04-29,600219,0.04,3.909229472041,1.18,6834479105.87,518941066.61
2023-04-29,600219,0.29,3.852079813669,7.97,34951222450.58,3515523059.52
2022-10-27,600219,0.24,3.774200040514,6.45,26527628478.14,2848708045.13
2022-08-26,600219,0.15,3.665692700836,4.17,17910108742.83,1825873751.04
2022-04-28,600219,0.06,3.63838912438,1.67,8856557442.46,721983397.72
2022-03-31,600219,0.29,3.587026598614,8.18,28725022944.47,3410825928.87
2021-10-27,600219,0.21,3.554272464909,6.14,20384571231.03,2519322742.5
2021-08-27,600219,0.13,3.450176925782,3.74,12540105184.49,1506872782.93
2021-04-27,600219,0.04,3.432504682992,1.35,5736275730.4,536368636.96
2021-04-16,600219,0.17,3.379372462628,5.15,22298992578.49,2049448017.77
2020-10-27,600219,0.12,3.343926481646,3.56,15603929339.41,1413986930.6
2020-08-25,600219,0.07,3.315614912675,2.13,10197242984.62,848675763.46
2020-04-29,600219,0.02,3.293166450498,0.76,4945937670.8,293436776.06
2020-04-11,600219,0.14,3.28933276112,4.19,21509009121.49,1622717123.03
2019-10-29,600219,0.11,3.261644352131,3.26,16327110950.12,1262989746.09
2019-08-27,600219,0.06,3.215051998975,1.99,10545720205.16,767513918.69
2019-04-27,600219,0.02,3.220509304288,0.66,4909606257.08,253713940.51
2019-04-17,600219,0.15,3.198844607693,4.35,20222361955.88,1437977104.68
2018-10-31,600219,0.15,3.636122149298,4.2,14978986827.09,1396218385.55
2018-08-30,600219,0.09,3.569339838324,2.48,9677663815.45,821081224.31
2018-04-28,600219,0.03,3.563822508439,0.91,4564552153.84,297430608.83
2018-02-10,600219,0.17,3.53950280565,5.01,17067880799.46,1611355062.54
2017-10-26,600219,0.14,3.509290140581,4.12,11979060788.68,1321348550.32
2017-08-26,600219,0.08,3.451405362891,2.32,7553757932.27,741537817.77
2017-04-28,600219,0.03,3.454167001311,0.9,3467843133.64,286527445.77
2017-04-20,600219,0.14,3.423919340898,4.22,13227886191.44,1312727874.34
2016-10-27,600219,0.11,3.377150100675,3.45,9937194861.47,995343733.51
2016-08-26,600219,0.06,8.466028004131,1.83,6174523010.78,563000009.17
2016-04-27,600219,0.03,8.387468229517,0.71,2814904821.66,216599345.37
2016-04-05,600219,0.11,10.753960557689,3.44,13776572420.78,1018121303.73
2015-10-29,600219,0.21,8.348077066432,2.42,10387007503.53,541442232.39
2015-08-29,600219,0.13,8.246140955488,1.38,6739557068.66,298323391.91
2015-04-30,600219,0.05,8.286518169077,0.53,3136833212.74,101577771.53
2015-03-28,600219,0.46,9.216713206844,5.09,14056027013.9,895670630.0
2014-10-30,600219,0.29,9.102584878733,3.24,10333339506.23,566846300.68
2014-08-28,600219,0.17,8.977494052509,1.85,6725251493.54,323368056.32
2014-04-29,600219,0.05,9.00804098094,0.51,3371800979.74,89173173.1
2014-03-20,600219,0.41,8.947872466823,4.66,14524516126.58,793626274.34
