date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-29,600188,0.3955,7.620187973457,3.84,34588720000,3954969000
2026-03-28,600188,0.8389,7.144585479166,9.95,144932859000,8380948000
2025-10-31,600188,0.71,5.198448196315,8.33,104957463000,7119974000
2025-08-30,600188,0.4634,5.945219124201,5.57,59349051000,4652048000
2025-04-26,600188,0.2771,6.208428902395,3.17,33966917000,2782369000
2025-03-29,600188,1.5017,6.434849489933,17.72,156672148000,14862943000
2024-10-26,600188,1.4,6.073480606303,14.2,118787801000,11701355000
2024-08-31,600188,0.7866,7.335609098572,10.05,72311580000,7568318000
2024-04-27,600188,0.3929,7.987571664325,4.91,39638127000,3758385000
2024-03-29,600188,2.1098,7.565987500825,21.75,150067937000,20143947000
2023-10-28,600188,1.61,7.020698891608,15.22,135829708000,15619939000
2023-08-26,600188,1.51,14.397769483011,12.16,95230574000,11072062000
2023-04-29,600188,0.8613,17.598880838296,5.95,50017358000,6460863000
2023-03-25,600188,4.5534,17.49994018636,39.43,224973103000,33356920000
2022-10-29,600188,3.9844,15.720767295841,36.27,169119395000,29181711000
2022-08-27,600188,3.6957,13.987115616533,24.73,100285198000,18037071000
2022-04-30,600188,1.3716,13.709007045077,9.23,41201223000,6677314000
2022-03-31,600188,3.3398,12.323722288695,27.83,151990797000,16258908000
2021-10-30,600188,2.3759,11.3261335641,20.41,105035724000,11531730000
2021-08-28,600188,1.2438,10.366241405741,11.03,65379960000,6041738000
2021-04-30,600188,0.4628,10.569858416981,4.06,31055994000,2251001000
2021-03-27,600188,1.4589,10.061877983539,9.46,214991818000,7121636000
2020-10-24,600188,1.4275,11.583961522634,9.17,164692384000,6979073000
2020-08-29,600188,1.0832,11.36330308642,6.82,115526327000,5311395000
2020-04-29,600188,0.352,10.602865503695,2.74,48005960000,1729030000
2020-03-28,600188,2.0192,13.14213268035,15.91,214688079000,9918114000
2019-10-26,600188,1.4218,11.467237688151,10.71,150611076000,6983703000
2019-08-31,600188,1.0914,11.049815187898,8.36,105975591000,5360854000
2019-04-27,600188,0.4699,10.855745380308,3.7,48243536000,2308395000
2019-03-30,600188,1.6101,10.316604017576,16.23,163008472000,7908904000
2018-10-27,600188,1.1205,10.039932280351,9.51,119190485000,5504014000
2018-08-25,600188,0.8838,9.584581972046,7.64,76308193000,4341279000
2018-04-28,600188,0.4535,9.527871651884,4.01,32333709000,2227536000
2018-03-24,600188,1.3784,9.301582690284,14.0,151227775000,6770618000
2017-10-31,600188,0.9884,8.867649657493,10.25,119441558000,4855183000
2017-08-28,600188,0.6591,8.259461899147,7.39,80769522000,3237574000
2017-04-29,600188,0.3614,7.923454646728,3.95,39812986000,1775105000
2017-04-01,600188,0.44,7.410026351706,5.17,102282148000,2161814000
2016-10-31,600188,0.2072,7.20437637011,2.39,64777318000,1018012000
2016-08-29,600188,0.1205,6.928056888419,1.5,24635218000,592422000
2016-04-29,600188,0.0503,7.061370974301,0.62,11768360000,247499000
2016-03-30,600188,0.1748,6.73918245771,2.51,69007382000,859514000
2015-10-27,600188,0.232,6.437680953155,3.31,38454334000,1140954000
2015-08-31,600188,0.1037,7.081367924528,1.23,25376496000,509856000
2015-04-29,600188,0.0362,7.183962467469,0.46,8644755000,177811000
2015-03-30,600188,0.4399,7.504221494795,5.45,65326133000,2163812000
2014-10-27,600188,0.3946,8.234908506831,4.83,49067190000,1941020000
2014-08-25,600188,0.1699,8.370689858491,2.04,32428612000,835552000
2014-04-28,600188,0.0538,8.228248007482,0.67,15102662000,264830000
2014-03-24,600188,0.2585,7.98,2.85,58726589000,1271211000
