date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-28,600515,0.0098,2.122487560429,0.46,1742898250.28,112459591.87
2026-04-22,600515,0.0191,2.062519828933,0.93,4420103596.17,218564398.53
2025-10-29,600515,0.0056,2.0606022473,0.27,3280426167.28,64350995.42
2025-08-26,600515,0.0112,2.05794525952,0.54,2310576913.64,127631764.24
2025-04-29,600515,0.0088,2.07500604451,0.42,1090223033.41,100391806.76
2025-04-15,600515,0.0401,2.058523838532,1.89,4368170552.09,458501533.62
2024-10-29,600515,0.0187,2.04897060826,0.92,3092091676.82,212860007.44
2024-08-27,600515,0.0253,2.033712241566,1.26,2250775570.99,289489480.16
2024-04-30,600515,0.0191,2.050531365142,0.94,1192917614.79,218693347.6
2024-04-19,600515,0.0834,2.023665366533,4.11,6761642242.46,952777304.64
2023-10-28,600515,0.0691,2.027224678552,3.47,4536524851.72,789796545.66
2023-08-22,600515,0.051,2.004480299806,2.52,3370291645.25,583050766.45
2023-04-26,600515,0.0204,1.985253191478,1.03,1259351735.7,232574053.31
2023-04-21,600515,0.1621,1.960562254115,8.69,4700656255.83,1852445548.31
2022-10-27,600515,0.1491,1.834533280065,8.45,2953474257.38,1703638171.28
2022-08-25,600515,0.0056,1.694919327153,0.33,2264901597.57,64244140.39
2022-04-30,600515,0.0066,1.689978441349,0.39,1189136237.86,75089647.67
2022-04-29,600515,0.0405,1.689760226925,6.05,4524553773.9,463289691.71
2021-10-30,600515,0.0317,2.026215700841,4.69,3670926619.02,362665098.11
2021-08-31,600515,0.0037,1.886415681842,0.57,2560366380.82,42688766.18
2021-04-30,600515,0.0011,1.754329281547,0.0563,1341628251.31,4110251.27
2021-04-30,600515,-0.6796,1.901669894526,-38.05,6319139499.54,-7765064383.38
2020-10-30,600515,0.2064,6.167423664429,3.32,3693319585.93,806524942.84
2020-08-28,600515,0.2517,6.233642224765,4.05,1880783032.74,983718872.64
2020-04-30,600515,-0.3877,6.164899740665,-5.44,11529506164.31,-1515160208.52
2020-04-30,600515,-0.0457,5.901514074295,-0.7294,839829252.6,-178436057.94
2019-10-30,600515,0.1435,7.935112246076,1.6899,6557713090.4,560741372.74
2019-08-28,600515,0.0588,7.921694741017,0.6659,3479815495.24,229598776.14
2019-04-30,600515,0.0879,8.067175999203,1.1124,2105158686.27,343401709.65
2019-04-30,600515,0.444,8.768179876412,5.52,12433443536.19,1734867209.69
2018-10-31,600515,0.3159,8.304335581301,3.7495,6645377306.33,1234406987.19
2018-08-24,600515,0.2142,8.295322297088,2.5811,3313525200.38,837197815.52
2018-04-28,600515,0.148,8.243559135955,1.677,1310536825.96,577944137.15
2018-04-28,600515,0.5284,8.202097744735,6.06,11816471453.11,2064805214.95
2017-10-31,600515,0.3839,8.236800754483,4.36,7698664711.26,1500291394.23
2017-08-31,600515,0.2708,8.336345248931,3.0706,5514719913.17,1058179388.05
2017-04-28,600515,0.006,9.337561917808,0.145,1344231988.64,23383965.64
2017-04-15,600515,0.6297,8.234518340823,5.18,10195239924.78,997059190.57
2016-10-25,600515,0.7604,6.026438766253,3.75,5543083445.55,701528503.73
2016-08-06,600515,0.1335,2.103588357165,3.102,2799348702.89,521816172.4
2016-04-29,600515,0.043,2.105574074664,8.71,1929969652.58,169067970.15
2016-03-28,600515,1.16,38.012482790716,2.44,8677583001.1,489027854.49
2015-10-27,600515,0.1,2.025363910625,0.02,6569108331.07,266508678.44
2015-08-28,600515,0.042,1.973339121412,1.96,649628425.85,17917075.09
2015-04-27,600515,0.013,1.936988297103,0.04,355499303.58,328059.62
2015-04-10,600515,0.0841,2.138263380804,0.01,1115622348.11,35558402.5
2014-10-29,600515,0.031,1.897690259463,1.65,730271238.53,13127476.69
2014-08-26,600515,0.03,1.897711916653,1.65,518903534.65,13136632.79
2014-04-30,600515,0.079,1.877155991018,2.76,1056796821.83,33393571.94
2014-04-30,600515,0.013,1.87967466709,0.7,279265280.92,5510950.19
