date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-29,002594,0.448,25.436830482348,1.65,150225314000,4084551000
2026-03-28,002594,3.58,24.957297406506,15.31,803964958000,32619022000
2025-10-31,002594,2.56,24.114742489962,10.83,566265546000,23333173000
2025-08-30,002594,1.71,69.249291723181,7.43,371280948000,15510533000
2025-04-26,002594,1.0391,71.851457651792,4.37,170360448000,9154985000
2025-03-25,002594,4.61,58.55657818845,26.05,777102455000,40254346000
2024-10-31,002594,2.89,53.436984018774,17.15,502251312000,25238115000
2024-08-29,002594,1.56,49.080147363631,9.67,301126713000,13631257000
2024-04-30,002594,1.57,49.152601959824,3.24,124944397000,4568793000
2024-03-27,002594,10.32,47.68232443408,24.4,602315354000,30040811000
2023-10-31,002594,7.35,44.606443746643,17.74,422274838000,21366896000
2023-08-29,002594,3.77,41.106033609479,9.36,260124143000,10954145000
2023-04-28,002594,1.42,39.701446736457,3.65,120173608000,4130063000
2023-03-29,002594,5.71,38.139417747599,16.14,424060635000,16622448000
2022-10-29,002594,3.2,35.214240972039,9.43,267687847000,9311467000
2022-08-30,002594,1.24,33.185948268429,3.75,150607252000,3595279000
2022-04-28,002594,0.28,32.92336198321,0.85,66825185000,808408000
2022-03-30,002594,1.06,32.657162839476,3.73,216142395000,3045188000
2021-10-29,002594,0.85,28.82477114202,3.06,145192358000,2443112000
2021-08-28,002594,0.41,28.399503974461,1.5,90885400000,1173571000
2021-04-29,002594,0.08,28.181940224589,0.31,40991873000,237356000
2021-03-30,002594,1.47,20.446025739853,7.43,156597691000,4234267000
2020-10-30,002594,1.18,20.882325083399,5.89,105022633000,3413570000
2020-08-29,002594,0.56,20.282529178273,2.84,60502986000,1662430000
2020-04-29,002594,0.02,19.178040154054,0.08,19678542000,112636000
2020-04-22,002594,0.5,19.195363659456,2.62,127738523000,1614450000
2019-10-30,002594,0.51,19.217104821851,2.67,93821797000,1574296000
2019-08-22,002594,0.49,19.168524157275,2.58,62184263000,1454573000
2019-04-29,002594,0.25,19.285938823588,1.33,30304111000,749732000
2019-03-28,002594,0.93,18.804911985919,4.96,130054707000,2780194000
2018-10-30,002594,0.49,18.541273313019,2.65,88981326000,1527053000
2018-08-30,002594,0.13,18.448033332564,0.71,54150930000,479099000
2018-04-28,002594,0.02,18.74582710657,0.08,24737565000,102425000
2018-03-28,002594,1.4,18.73376652177,7.76,105914702000,4066478000
2017-10-30,002594,0.96,18.403581850365,5.34,73932895000,2791435000
2017-08-29,002594,0.59,17.897925805209,3.33,45037637000,1722914000
2017-04-29,002594,0.2,17.669688135849,1.15,21046138000,605795000
2017-03-29,002594,1.88,17.396496078101,12.91,103469997000,5052154000
2016-10-31,002594,1.38,17.144225577618,9.23,72797790000,3664126000
2016-08-29,002594,0.87,12.533672051696,7.14,44949565000,2259696000
2016-04-29,002594,0.32,11.835562197092,2.73,20285247000,850708000
2016-03-29,002594,1.12,11.750567043619,10.22,80008968000,2823441000
2015-10-30,002594,0.7873,11.016345718901,7.22,48493574000,1961360000
2015-08-27,002594,0.19,10.435932552504,1.82,31582366000,466660000
2015-04-28,002594,0.05,10.298048465267,0.48,15282504000,120946000
2015-03-30,002594,0.18,10.244586833603,1.84,58195878000,433525000
2014-10-30,002594,0.1624,10.231394991922,1.65,40408603000,388909000
2014-08-25,002594,0.15,10.232636914378,1.53,26715706000,360691000
2014-04-25,002594,0.01,9.228967333588,0.06,11723871000,11966000
2014-03-20,002594,0.23,9.222107811903,2.58,52863284000,553059000
