date,开盘,最高,最低,收盘,成交量,成交额,流通股本,换手率
2020-09-28,320.0,366.2,311.0,340.1,17938997.0,6066478346.0,26006394.0,0.6897917873581397
2020-09-29,350.11,354.0,333.33,342.4,6085674.0,2109143885.0,26006394.0,0.23400683693402477
2020-09-30,333.0,345.5,326.81,330.24,3331983.0,1118288823.0,26006394.0,0.12812168422888617
2020-10-09,331.0,361.88,331.0,358.0,3924558.0,1360215543.0,26006394.0,0.15090742684279873
2020-10-12,356.98,380.02,355.0,378.9,3246109.0,1198765813.0,26006394.0,0.12481965012142783
2020-10-13,378.0,442.79,370.21,401.2,3240182.0,1300834658.0,26006394.0,0.12459174463018595
2020-10-14,393.22,465.0,393.0,454.0,2542849.0,1087429859.0,26006394.0,0.09777783878841488
2020-10-15,444.0,451.0,420.12,432.04,2103149.0,911507346.0,26006394.0,0.08087045824192313
2020-10-16,427.6,447.74,406.11,428.5,1785449.0,754695259.0,26006394.0,0.06865423172470586
2020-10-19,432.0,450.8,421.0,433.0,1545132.0,675045093.0,26006394.0,0.059413542684925866
2020-10-20,433.0,433.0,414.2,429.0,1293961.0,549736124.0,26006394.0,0.04975549474486928
2020-10-21,431.9,454.99,428.0,444.69,1490670.0,661580828.0,26006394.0,0.057319365383759084
2020-10-22,437.6,453.5,426.88,441.0,908348.0,399387118.0,26006394.0,0.03492787196871661
2020-10-23,441.0,441.78,408.06,415.0,1465139.0,620480510.0,26006394.0,0.05633764527292788
2020-10-26,410.11,474.88,410.0,455.0,1976005.0,878091695.0,26006394.0,0.07598150670177496
2020-10-27,451.01,491.0,446.01,490.08,1520382.0,709474815.0,26006394.0,0.05846185365029846
2020-10-28,483.01,495.41,469.7,471.41,1646427.0,792167140.0,26006394.0,0.06330854635210095
2020-10-29,466.0,500.3,466.0,494.15,1586244.0,773288551.0,26006394.0,0.06099438468862696
2020-10-30,493.0,506.0,480.2,481.99,1109920.0,546495607.0,26006394.0,0.04267873508337988
2020-11-02,483.05,510.0,471.12,509.9,1336278.0,658014454.0,26006394.0,0.051382671507630005
2020-11-03,516.0,577.49,507.19,547.08,1646051.0,886124256.0,26006394.0,0.06329408836919105
2020-11-04,547.91,560.8,527.0,551.0,1553116.0,847148912.0,26006394.0,0.0597205441092679
2020-11-05,551.0,560.0,537.0,548.4,1167098.0,641196648.0,26006394.0,0.04487734823982133
2020-11-06,545.21,547.0,512.2,535.0,1632925.0,862987695.0,26006394.0,0.06278936633813977
2020-11-09,531.11,574.0,522.26,551.81,1578729.0,865871690.0,26006394.0,0.06070541729084009
2020-11-10,545.0,554.99,523.0,548.0,1173820.0,632756918.0,26006394.0,0.04513582313641791
2020-11-11,540.0,582.0,526.66,529.08,1690078.0,934533780.0,26006394.0,0.06498701819252604
2020-11-12,533.02,560.0,521.01,555.54,1447105.0,780689269.0,26006394.0,0.05564420042240381
2020-11-13,555.7,568.0,543.36,566.9,1029265.0,573269224.0,26006394.0,0.03957738239296075
2020-11-16,581.51,664.0,568.91,649.0,2995627.0,1864068611.0,26006394.0,0.11518809566601199
2020-11-17,636.01,640.0,610.39,625.9,1502795.0,939753522.0,26006394.0,0.057785596880521
2020-11-18,621.0,635.0,540.0,570.51,2982440.0,1718013352.0,26006394.0,0.11468102805794606
2020-11-19,561.0,572.88,539.0,563.0,1650572.0,922279646.0,26006394.0,0.06346793023284966
2020-11-20,558.5,588.85,557.57,580.03,1173716.0,675264106.0,26006394.0,0.045131824119868366
2020-11-23,576.0,592.0,547.48,560.0,1624538.0,918416239.0,26006394.0,0.06246686872466825
2020-11-24,550.0,554.69,529.0,533.88,1804289.0,966797470.0,26006394.0,0.0693786689534889
2020-11-25,533.88,546.01,522.0,533.8,1130140.0,606485864.0,26006394.0,0.043456236185608815
2020-11-26,530.1,553.08,530.1,539.01,888150.0,480881604.0,26006394.0,0.034151216812296235
2020-11-27,541.0,548.43,509.97,516.0,1342620.0,704754974.0,26006394.0,0.05162653461298787
2020-11-30,511.01,515.1,488.0,507.61,1768827.0,888985118.0,26006394.0,0.06801508121425831
2020-12-01,505.06,536.0,505.06,531.9,1449463.0,761226702.0,26006394.0,0.05573487043224831
2020-12-02,532.09,539.9,523.0,527.0,796632.0,421826123.0,26006394.0,0.03063215915286064
2020-12-03,525.0,576.67,525.0,568.88,1567512.0,871786911.0,26006394.0,0.060274100284722285
2020-12-04,566.99,586.0,562.23,572.05,937823.0,537788078.0,26006394.0,0.03606124709177289
2020-12-07,568.0,606.8,556.2,595.8,1389589.0,823439991.0,26006394.0,0.05343259046217634
2020-12-08,596.01,617.79,588.12,595.8,1030920.0,621161326.0,26006394.0,0.03964102058901361
2020-12-09,596.0,597.0,568.62,568.62,1125604.0,653098747.0,26006394.0,0.0432818175407171
2020-12-10,566.1,582.0,563.0,580.98,1182162.0,677727152.0,26006394.0,0.04545659040619011
2020-12-11,577.87,609.8,573.31,600.0,1410640.0,839830653.0,26006394.0,0.054242045244719435
2020-12-14,602.68,634.89,593.0,631.49,1404838.0,870813217.0,26006394.0,0.05401894626375345
2020-12-15,625.6,629.0,596.8,605.99,1463699.0,892963486.0,26006394.0,0.05628227427454956
2020-12-16,606.99,616.36,598.0,612.0,862771.0,524898904.0,26006394.0,0.033175341417960524
2020-12-17,612.9,623.0,600.0,604.25,869734.0,527966777.0,26006394.0,0.03344308326636903
2020-12-18,604.24,652.91,600.99,629.01,1360969.0,857157183.0,26006394.0,0.05233209186940719
2020-12-21,632.54,666.0,622.21,649.2,1292238.0,833727152.0,26006394.0,0.04968924180722633
2020-12-22,642.0,652.0,625.0,634.0,1048741.0,666381435.0,26006394.0,0.04032627514602755
2020-12-23,630.01,649.7,626.85,645.99,1016077.0,646888824.0,26006394.0,0.03907027633281261
