date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,000338,0.36,10.946026881638,3.27,62563208094.63,3085463968.2
2026-03-27,000338,1.27,10.694823213711,12.08,231809281106.82,10930504451.02
2025-10-31,000338,1.03,10.793616357709,9.82,170570624994.35,8877551118.3
2025-08-30,000338,0.65,10.272470879636,6.29,113151788107.77,5643452988.9
2025-04-30,000338,0.31,10.253825141525,3.08,57463810771.91,2710563216.84
2025-03-28,000338,1.31,9.934772709018,13.69,215690504589.82,11403288984.59
2024-10-31,000338,0.97,9.901589309367,10.14,161953578560.89,8401015389.4
2024-08-23,000338,0.68,9.623659919771,7.15,112489707254.78,5903455392.46
2024-04-30,000338,0.3,9.491873592144,3.21,56380162567.06,2599658963.24
2024-03-26,000338,1.04,9.091237408034,11.69,213958475631.13,9013894024.19
2023-10-31,000338,0.75,8.865835943008,8.64,160383063526.95,6500691562.33
2023-08-31,000338,0.45,8.823240870127,5.15,106135266883.7,3899023175.98
2023-04-29,000338,0.21,8.660679748413,2.5,53434143416.55,1855931279.89
2023-03-31,000338,0.57,8.386383704664,6.66,175157535625.82,4905013042.11
2022-10-31,000338,0.38,8.144128796554,4.63,130523447286.82,3311810352.07
2022-08-31,000338,0.27,8.192819226508,3.28,86769307003.98,2391013134.13
2022-04-30,000338,0.13,8.304354783699,1.51,45187773099.01,1102794415.68
2022-03-31,000338,1.13,8.259692384325,16.94,220215066328.86,9492605156.58
2021-10-30,000338,0.97,8.038051761989,13.05,179889548327.39,8060717504.74
2021-08-31,000338,0.81,7.995123193662,11.18,135316146425.55,6509892897.99
2021-04-30,000338,0.42,7.08743389286,6.2,65414197835.37,3349100484.21
2021-03-31,000338,1.16,6.48714160961,18.63,197288388945.87,9228271985.67
2020-10-31,000338,0.9,6.225657209616,15.02,147383645209.28,7105815774.83
2020-08-28,000338,0.59,6.139149558034,9.83,94494559093.69,4680231806.93
2020-04-30,000338,0.26,5.979721099437,4.46,38999208315.52,2064227451.41
2020-03-27,000338,1.15,5.700108378482,21.22,174360892512.86,9104955354.35
2019-10-31,000338,0.89,5.404310032232,17.2,126708257889.91,7058241497.72
2019-08-30,000338,0.67,5.345649238706,12.49,90862496520.48,5287488377.89
2019-04-29,000338,0.33,5.309930318996,6.37,45211633342.55,2591351278.94
2019-03-26,000338,1.08,4.915913731812,22.73,159255832286.92,8657527308.21
2018-10-31,000338,0.75,4.674078254665,16.47,118182461250.29,6001291382.62
2018-08-29,000338,0.55,4.623370581063,11.77,82263906908.88,4392587359.49
2018-04-28,000338,0.24,4.646601211641,5.29,39212057376.95,1919634540.67
2018-03-29,000338,0.85,4.406461387412,20.25,151569392236.63,6808342544.23
2017-10-31,000338,0.58,4.149003105734,13.16,111550677683.94,4603153427.03
2017-08-31,000338,0.33,8.173438843389,8.1,72313265590.11,2650042739.83
2017-04-28,000338,0.15,8.220983825202,3.65,34988300954.88,1179934074.18
2017-03-30,000338,0.31,7.906178770319,7.65,93183521384.54,2441188631.73
2016-10-28,000338,0.19,7.794413708286,4.78,63276336263.94,1540618666.81
2016-08-31,000338,0.13,7.991514145076,3.32,42561385767.87,1071175304.71
2016-04-30,000338,0.11,7.997980929726,1.42,19001520442.18,456674426.17
2016-03-31,000338,0.35,7.987746723318,4.38,74167740555.91,1412273295.73
2015-10-30,000338,0.26,7.86186352611,3.27,54571713773.32,1042218784.21
2015-08-28,000338,0.24,15.976623630038,3.0,36455259868.68,969149138.37
2015-04-29,000338,0.15,15.800152187862,1.87,17538925459.18,600188448.35
2015-03-31,000338,1.25,16.205282724168,16.63,79637161537.13,5002427212.65
2014-10-31,000338,1.11,15.53819872459,15.12,56146382930.78,4445430278.9
2014-08-30,000338,0.94,15.792833669097,12.64,34111434568.32,3764836231.86
2014-04-30,000338,0.53,14.404370906457,3.73,16637647029.33,1054956335.34
2014-03-31,000338,1.79,13.86637321745,13.58,58311713430.31,3570791384.62
