date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-22,600118,-0.04,5.348829615758,-0.67,609139977.76,-42690237.93
2026-03-31,600118,0.03,5.382750631354,0.56,6102944926.0,35556687.85
2025-10-29,600118,0.01,5.370836560008,0.23,3102458195.6,14811404.2
2025-08-23,600118,-0.03,5.330292664769,-0.48,1320952723.21,-30491457.77
2025-04-30,600118,-0.02,5.344177622858,-0.38,441747594.34,-24109516.43
2025-04-12,600118,0.02,5.362362566519,0.44,5156492934.44,27913994.95
2024-10-25,600118,-0.01,5.314445739977,-0.23,1674453122.67,-14740591.03
2024-08-23,600118,0.01,5.332022906874,0.13,1032019925.13,8501296.9
2024-04-30,600118,-0.02,5.343913994592,-0.34,330692031.09,-21336209.99
2024-04-17,600118,0.13,5.358726879989,2.5,6881163265.72,157535184.46
2023-10-31,600118,0.14,5.373315748867,2.63,3672966378.93,166072188.01
2023-08-25,600118,0.12,5.348157824114,2.2,2405664053.14,139443561.87
2023-04-28,600118,0.04,5.335779927576,0.79,1337190718.95,49837347.88
2023-03-31,600118,0.24,5.290889335072,4.64,8242329875.73,285242406.35
2022-10-29,600118,0.25,5.291256713433,4.64,5286943246.32,294410468.58
2022-08-27,600118,0.2,5.230812458941,3.81,3244866980.21,235103116.1
2022-04-29,600118,0.04,5.137187226418,0.8,1404194943.2,52687907.97
2022-03-31,600118,0.2,5.125207129222,3.91,7151173168.72,234462070.78
2021-10-30,600118,0.18,5.081996328795,3.58,4364590949.54,215505654.23
2021-08-25,600118,0.13,5.128965865543,2.58,3137701794.6,154985889.21
2021-04-28,600118,0.05,5.043899025787,0.96,1396729175.09,56964979.61
2021-03-25,600118,0.3,4.993796183802,6.1,7007404413.07,353538313.06
2020-10-28,600118,0.2,4.900086459441,4.15,4364300224.75,238732117.36
2020-08-26,600118,0.13,4.922157878059,2.6,2732718107.13,149248752.25
2020-04-25,600118,0.28,4.843478950232,6.06,6463262389.74,335622785.14
2020-04-25,600118,0.04,4.821909205348,0.84,1109940745.72,47621766.38
2019-10-25,600118,0.22,4.728454706816,4.79,4393091382.46,264871739.59
2019-08-23,600118,0.16,4.662388182848,3.42,3139054294.42,189361871.69
2019-04-26,600118,0.06,4.663062978004,1.19,1330626542.86,65087680.67
2019-03-20,600118,0.35,4.627802359951,7.82,7583017858.94,417640056.09
2018-10-26,600118,0.23,4.509843051623,5.08,4534217803.96,268931297.49
2018-08-24,600118,0.15,4.542755704051,3.42,3210831688.58,180244361.11
2018-04-26,600118,0.05,4.438250635292,1.15,1273926536.28,60073211.74
2018-03-15,600118,0.35,4.384432817068,8.16,7385041528.0,409600533.83
2017-10-27,600118,0.22,4.241746345111,5.1,3998387921.52,255730053.17
2017-08-25,600118,0.15,4.171688101185,3.55,2678678786.14,176364417.57
2017-04-26,600118,0.05,4.17878345486,1.18,1121148734.74,58168313.47
2017-03-11,600118,0.34,4.12399160339,8.42,6337264554.55,397664261.81
2016-10-29,600118,0.2,3.98968506284,5.0,3268229625.02,233229688.19
2016-08-23,600118,0.14,3.927556142543,3.48,2198310314.55,162295106.9
2016-04-27,600118,0.05,3.93546426334,1.22,991221493.08,56565581.34
2016-03-12,600118,0.32,3.884748840445,8.64,5448380920.72,383497724.46
2015-10-30,600118,0.2,3.768107722597,5.47,2872298179.92,239865857.46
2015-08-26,600118,0.14,3.705109113666,3.83,2004833969.32,167690542.55
2015-04-22,600118,0.05,3.692126438193,1.4,848427415.07,60795957.22
2015-03-20,600118,0.3,3.638261995811,8.54,4664103788.27,356350411.45
2014-10-30,600118,0.18,3.522343732511,5.2,2988109453.11,214160108.89
2014-08-29,600118,0.13,3.471313288972,3.87,2206432308.81,159516853.23
2014-04-26,600118,0.04,3.45790682311,1.26,875745993.14,51457605.37
2014-03-12,600118,0.28,3.424798911789,10.28,4803526979.66,305795259.97
