date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-28,688012,1.48,38.823724017131,4.0,2914986518.73,930487319.17
2026-03-31,688012,3.4,36.24496829002,9.97,12384638268.11,2111472990.43
2025-10-30,688012,1.94,34.292621250821,5.87,8062565115.42,1211192400.82
2025-08-29,688012,1.13,33.330456865773,3.49,4960601270.04,705916536.34
2025-04-25,688012,0.5,32.367122928379,1.57,2173278385.62,313082457.72
2025-04-18,688012,2.61,31.712825112408,8.66,9065165097.69,1615675746.81
2024-10-30,688012,1.48,30.16604519255,4.96,5507194599.46,912979678.37
2024-08-23,688012,0.84,29.25118806365,2.85,3447712750.84,516693982.42
2024-04-26,688012,0.4,28.950302336882,1.38,1605024097.68,249135780.57
2024-03-19,688012,2.89,28.785265931273,10.72,6263513581.37,1785907974.46
2023-10-27,688012,1.88,27.387187147857,7.18,4041266479.18,1159835796.6
2023-08-25,688012,1.63,27.151293642172,6.25,2526501011.91,1002969453.68
2023-04-29,688012,0.45,25.662804332754,1.76,1223068402.75,275369120.77
2023-03-31,688012,1.9,25.126280847806,7.94,4739830997.55,1169792388.77
2022-10-28,688012,1.29,24.453443760356,5.47,3043057722.11,792968007.82
2022-08-11,688012,0.76,23.830913435135,3.28,1971794762.86,467793945.79
2022-04-28,688012,0.19,22.86919054337,0.84,949143575.28,117189974.5
2022-03-31,688012,1.76,22.62092447994,11.09,3108134730.67,1011423670.06
2021-10-28,688012,0.96,21.711638529273,7.27,2072777066.62,541855082.7
2021-08-25,688012,0.74,21.16842490313,8.56,1338627684.43,396632306.55
2021-04-28,688012,0.26,8.526326119169,3.09,603346870.6,137774007.33
2021-03-31,688012,0.92,8.168566394341,12.11,2273291898.06,492199161.31
2020-10-29,688012,0.52,7.666513914124,7.05,1476308787.77,276934244.88
2020-08-29,688012,0.22,7.257253528538,3.12,978404284.64,119049114.22
2020-04-29,688012,0.05,7.062380169625,0.7,412585985.95,26224930.68
2020-04-17,688012,0.37,7.013164700652,6.71,1946949250.75,188564219.09
2019-10-29,688012,0.27,6.902060664698,5.39,1217521611.84,134915783.53
2019-10-29,688012,,,4.62,976008219.36,27029886.06
2019-08-22,688012,,,-2.34,465640538.44,-13251639.07
2019-08-22,688012,0.06,4.461801460037,1.42,801062332.68,30371124.25
2019-07-03,688012,0.03,4.427149298526,0.65,376288946.91,13840957.35
2019-07-03,688012,,,-22.79,60289803.63,-54748141.06
2019-03-29,688012,0.2,4.396575146215,7.48,1639288330.4,90869243.54
2019-03-29,688012,,-0.762461225644,,609528437.83,-238789177.86
2019-03-29,688012,,0.099164623281,,971920551.65,29918655.24
