date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-30,601398,0.24,11.062448268412,2.2075,230370000000,86941000000
2026-03-28,601398,1.0,10.829198079723,9.45,838270000000,368562000000
2025-10-31,601398,0.73,10.728661333812,6.975,640028000000,269908000000
2025-08-30,601398,0.46,10.522655278937,4.41,427092000000,168103000000
2025-04-30,601398,0.23,10.414722494227,2.265,212774000000,84156000000
2025-03-29,601398,0.98,10.23,9.88,821803000000,365863000000
2024-10-31,601398,0.72,10.035546439885,7.3275,626422000000,269025000000
2024-08-31,601398,0.47,9.789917145286,4.765,420499000000,170467000000
2024-04-30,601398,0.24,9.829327145651,2.515,219843000000,87653000000
2024-03-28,601398,0.98,9.55,10.66,843070000000,363993000000
2023-10-28,601398,0.72,9.263880900207,7.92,651268000000,268673000000
2023-08-31,601398,0.48,9.039294963342,5.255,447494000000,173744000000
2023-04-29,601398,0.25,9.054401288415,2.805,227596000000,90164000000
2023-03-31,601398,0.97,8.82,11.45,875734000000,361132000000
2022-10-29,601398,0.72,8.573120056565,8.49,675221000000,266566000000
2022-08-31,601398,0.47,8.304738683584,5.63,458259000000,171670000000
2022-04-30,601398,0.25,8.368115665517,3.0375,230106000000,90145000000
2022-03-31,601398,0.95,8.15,12.15,942762000000,348338000000
2021-10-30,601398,0.69,7.90449963104,8.8575,712093000000,251821000000
2021-08-28,601398,0.46,7.671226996103,5.95,467793000000,163473000000
2021-04-30,601398,0.24,7.721110977057,3.1625,234191000000,85730000000
2021-03-27,601398,0.86,7.48,11.95,882665000000,315906000000
2020-10-31,601398,0.64,7.240205719865,8.7375,665693000000,228675000000
2020-08-31,601398,0.42,7.083850766119,5.85,448456000000,148790000000
2020-04-29,601398,0.24,7.176405064996,3.36,226979000000,84494000000
2020-03-28,601398,0.86,6.93,13.05,855428000000,312224000000
2019-10-26,601398,0.71,6.786842009276,10.73,646942000000,251712000000
2019-08-30,601398,0.47,6.529964338523,7.205,442915000000,167931000000
2019-04-30,601398,0.23,6.530668589562,3.59,235501000000,82005000000
2019-03-29,601398,0.82,6.3,13.79,773789000000,297676000000
2018-10-31,601398,0.67,6.119161520397,11.3625,577055000000,239627000000
2018-08-31,601398,0.45,5.871231485352,7.67,387451000000,160442000000
2018-04-28,601398,0.22,5.851341303622,3.38,197198000000,78802000000
2018-03-28,601398,0.79,5.73,14.35,726502000000,286049000000
2017-10-31,601398,0.64,5.619684798559,11.65,535773000000,227999000000
2017-08-31,601398,0.43,5.421453562921,7.845,362151000000,152995000000
2017-04-29,601398,0.21,5.462005516166,3.95,189525000000,75786000000
2017-03-31,601398,0.77,5.29,15.24,675891000000,278249000000
2016-10-29,601398,0.63,5.208177729394,16.53,517774000000,222792000000
2016-08-31,601398,0.42,4.986484552773,16.83,357670000000,150217000000
2016-04-29,601398,0.21,5.004966232425,17.12,193889000000,74764000000
2016-03-31,601398,0.77,4.8,17.1,697647000000,277131000000
2015-10-31,601398,0.62,4.617193265003,18.6,524628000000,221761000000
2015-08-28,601398,0.42,4.401139708255,9.43,356242000000,149021000000
2015-04-30,601398,0.21,4.424436108157,4.84,181164000000,74324000000
2015-03-27,601398,0.78,4.23,19.96,658892000000,275811000000
2014-10-30,601398,0.63,4.061246667975,16.14,488589000000,220464000000
2014-08-29,601398,0.42,3.855531778057,10.885,328425000000,148100000000
2014-04-30,601398,0.21,3.866021042087,5.57,162633000000,73302000000
2014-03-28,601398,0.75,3.63,21.92,589637000000,262649000000
