date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-23,600233,0.4025,10.576825100082,3.88,18768681556.28,1377557296.1
2026-04-23,600233,1.2578,10.17601608401,13.0,75276847420.82,4322350576.04
2025-10-29,600233,0.836,9.749300616665,8.8,54155501821.34,2876593265.38
2025-08-28,600233,0.5311,9.363349220485,5.62,35883251120.1,1830632572.46
2025-04-29,600233,0.2486,9.440439630895,2.67,17060291817.79,856917870.2
2025-04-29,600233,1.1649,9.189035003759,13.27,69032666856.95,4012333934.96
2024-10-30,600233,0.8509,8.876604505913,9.8,49369428713.52,2930187624.04
2024-08-28,600233,0.5773,8.602951551229,6.67,32564523205.38,1987627411.24
2024-04-26,600233,0.274,8.639971720336,3.22,15427432423.42,943275037.73
2024-04-26,600233,1.0815,8.366442185823,13.37,57684349587.96,3722542259.96
2023-10-27,600233,0.7725,8.21850523968,9.59,40758897463.49,2658841971.69
2023-08-23,600233,0.5406,8.051642177003,6.74,26999526787.83,1860442985.87
2023-04-26,600233,0.2632,8.014902411019,3.34,12914015802.33,905785278.1
2023-04-26,600233,1.1402,7.750708510844,15.91,53539313975.17,3919673606.25
2022-10-15,600233,0.8066,7.41495277957,11.48,38824655547.9,2771417245.6
2022-08-26,600233,0.5163,6.955880619211,7.54,25066307245.83,1773668265.77
2022-04-27,600233,0.2533,6.833778813702,3.78,11827645108.92,870271878.35
2022-04-27,600233,0.6656,6.580310451019,11.72,45154953607.39,2103408505.21
2021-10-20,600233,0.302,5.579386401411,5.47,30541639422.8,954099524.0
2021-08-27,600233,0.2045,5.476751954429,3.7,19495032139.39,645622520.42
2021-04-28,600233,0.5723,5.421016421413,11.16,34907041590.3,1766752164.57
2021-04-28,600233,0.1173,5.540924938495,2.14,8960388673.5,370518310.95
2020-10-28,600233,0.4526,5.263699922832,9.02,23419954481.12,1385977695.32
2020-08-28,600233,0.3229,5.171779760083,6.53,14581003106.12,970901007.35
2020-04-29,600233,0.5897,4.313446980837,13.74,31151121008.07,1667702784.32
2020-04-29,600233,0.095,5.098469545075,2.08,5534238343.79,271073010.41
2019-10-30,600233,0.4878,4.211375195784,11.41,21616153561.39,1376468643.68
2019-08-29,600233,0.3055,4.015932505522,7.26,13953045685.79,862645921.26
2019-04-25,600233,0.1294,3.967000375005,3.12,6444453525.7,365017550.6
2019-04-18,600233,0.6746,3.835399563616,18.89,27465144549.14,1903982896.94
2018-10-24,600233,0.4442,3.638250166318,12.75,18623330275.09,1254162231.91
2018-08-25,600233,0.2837,3.465677903518,8.33,12066287438.76,801506357.57
2018-04-25,600233,0.1117,3.403484619211,3.37,5341395475.06,315585389.18
2018-03-24,600233,0.5113,3.262869208674,16.56,19982200966.66,1442693264.0
2017-10-26,600233,0.375,3.133814300523,12.31,12867030428.81,1058084956.8
2017-08-25,600233,0.2456,3.004179327844,8.1,8211093407.84,692775916.15
2017-04-28,600233,0.099,3.007493647161,3.35,3493788789.68,279288174.93
2017-04-28,600233,0.5703,2.908405426493,27.81,16817825633.4,1371935236.97
2016-10-26,600233,0.4305,2.781456898744,25.14,11395352434.55,975851105.15
2016-08-30,600233,0.3084,3.241898522182,17.53,7426509078.89,652426659.95
2016-04-26,600233,0.1234,6.561996851455,7.39,3266842351.13,260996908.9
2016-03-08,600233,0.3391,20.796042749212,25.1,12096002553.44,717383317.6
2015-10-24,600233,0.2673,6.420239001879,20.02,7939100381.35,511610126.82
2015-08-26,600233,0.0616,6.332402080364,1.94,437098579.16,20312042.69
2015-04-30,600233,0.0656,6.375027495091,1.04,242075607.89,10831774.72
2015-04-10,600233,0.2923,6.309277223273,53.86,918559793.11,48230584.22
2014-10-30,600233,0.2317,6.268670467455,3.72,633264801.92,38238106.51
2014-08-22,600233,0.1423,6.179243256606,2.28,348282839.22,23482397.22
2014-04-26,600233,0.0923,6.279216111212,1.48,168683272.86,15228832.9
2014-03-25,600233,0.328,6.186698505758,5.39,808482575.36,54153851.72
