date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-16,300750,4.58,78.277312999404,5.98,129131041000.0,20737710000.0
2026-03-10,300750,16.14,73.865534292343,24.91,423701834000.0,72201282000.0
2025-10-21,300750,11.02,68.870925083292,17.76,283071987000.0,49034109000.0
2025-07-31,300750,6.92,64.685888873536,11.63,178886253000.0,30485139000.0
2025-04-15,300750,3.18,59.399087976436,5.49,84704589000.0,13962558000.0
2025-03-15,300750,11.58,56.07628922308,24.13,362012554000.0,50744682000.0
2024-10-19,300750,8.19,53.824627659235,17.73,259044749000.0,36001074000.0
2024-07-27,300750,5.2,44.610080523647,11.39,166766834000.0,22864987000.0
2024-04-16,300750,2.39,47.221624634937,5.18,79770779000.0,10509923000.0
2024-03-16,300750,10.06,44.943443809685,24.04,400917045000.0,44121248000.0
2023-10-20,300750,7.0958,40.960939249078,18.25,294677250600.0,31145473600.0
2023-07-26,300750,4.7201,38.718789505585,12.31,189246041300.0,20717264500.0
2023-04-21,300750,2.2407,76.931767468991,5.8,89038465300.0,9822265100.0
2023-03-10,300750,7.1766,67.340951957501,24.67,328593987500.0,30729163500.0
2022-10-22,300750,4.1502,61.346502089146,15.98,210340240500.0,17591591700.0
2022-08-24,300750,1.9574,57.23123749473,9.11,112971257900.0,8168034600.0
2022-04-30,300750,0.6439,36.558033863337,1.76,48678419100.0,1492804600.0
2022-04-22,300750,6.876,36.258544217666,21.52,130355796400.0,15931317900.0
2021-10-28,300750,3.3464,31.212711255834,11.36,73361545500.0,7751145700.0
2021-08-26,300750,1.9416,29.522572977448,6.74,44074560600.0,4483787600.0
2021-04-30,300750,0.8463,28.17985297864,3.01,19166685200.0,1954417200.0
2021-04-28,300750,2.4942,27.563003235924,11.27,50319487700.0,5583338700.0
2020-10-28,300750,1.5243,26.339108722066,7.62,31522480929.97,3356875043.55
2020-08-27,300750,0.8833,17.975130625373,4.97,18829453132.97,1937281090.5
2020-04-28,300750,0.3406,17.557846263079,1.93,9030794052.46,742043183.2
2020-04-25,300750,2.0937,17.268152995348,12.78,45788020642.41,4560307432.71
2019-10-26,300750,1.6002,16.728816580377,9.87,32855706536.08,3464305267.56
2019-08-24,300750,0.9674,15.756826427393,6.15,20263844170.44,2102435142.7
2019-04-27,300750,0.4821,15.592766301716,3.12,9981855666.38,1047233226.95
2019-04-25,300750,1.6412,15.005931568155,11.75,29611265434.22,3387035207.64
2018-10-26,300750,1.33,,,11970899899.45,2570510205.15
2018-10-26,300750,1.1731,14.715739019363,8.61,19135923760.37,2378500010.06
2018-08-24,300750,0.4659,14.186306112849,3.63,9359580668.12,910954288.0
2018-05-22,300750,-0.0189,,-0.07,1454385691.84,-11687915.1
2018-05-22,300750,0.21,12.856949489224,1.66,3711641230.77,413347159.22
2018-03-12,300750,2.0084,12.633758507675,18.99,19996860806.33,3877954869.7
2017-11-10,300750,0.7755,2.664028514376,130.37,5702884874.34,930646375.1
2017-11-10,300750,1.8736,25.253702515254,69.55,14878985098.12,2851821419.26
2017-11-10,300750,0.9499,11.576500165469,10.52,6294695149.0,1811112197.17
2017-11-10,300750,,1.2844162402,23.72,866786361.55,54425751.28
