date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-28,688008,0.73,17.055877920673,5.39,1460718316.43,847375292.29
2026-03-31,688008,1.97,11.273049022965,18.25,5456316783.63,2235569970.18
2025-10-31,688008,1.44,10.705696538378,13.6,4057688490.81,1632283985.93
2025-08-30,688008,1.02,10.581839400001,9.7,2633456481.08,1159070379.72
2025-04-24,688008,0.46,10.456290075693,4.5,1222209473.93,525326047.97
2025-04-11,688008,1.25,9.961167820167,13.41,3638911068.29,1411778923.59
2024-10-31,688008,0.87,9.194021042176,9.46,2570870287.06,978077107.79
2024-08-27,688008,0.52,8.896313153296,5.73,1664977789.21,593154006.13
2024-04-26,688008,0.2,8.935260729256,2.17,737262933.17,223408387.27
2024-04-10,688008,0.4,8.949719511329,4.44,2285738498.23,450909813.13
2023-10-31,688008,0.21,8.892447524198,2.3,1525166613.42,233757367.54
2023-08-24,688008,0.07,8.893302049524,0.81,927616181.62,81855802.84
2023-04-28,688008,0.02,8.772690090866,0.2,419527893.03,19720699.27
2023-04-28,688008,1.15,8.740379214141,14.18,3672258476.69,1299378059.37
2022-10-31,688008,0.88,8.501295909132,11.0,2880827029.06,998955645.32
2022-08-10,688008,0.6,7.972979607785,7.66,1927334132.29,680956480.43
2022-04-29,688008,0.73,7.41682061095,9.93,2562017472.42,829137544.38
2022-04-29,688008,0.27,7.738874734897,3.57,900423154.51,306098537.77
2021-10-29,688008,0.45,7.409010864387,6.21,1592696435.66,512449943.3
2021-08-28,688008,0.27,7.186178372548,3.74,724463317.63,307846788.0
2021-04-30,688008,0.98,7.142991217379,14.39,1823665555.45,1103683466.93
2021-04-30,688008,0.12,7.345161396488,1.64,299529716.12,134117550.34
2020-10-30,688008,0.78,7.030597694573,11.47,1468451314.55,877768411.96
2020-08-15,688008,0.53,6.847432766389,7.87,1089576668.42,601524666.96
2020-04-25,688008,0.88,6.487550225779,17.66,1737734714.98,932858391.73
2020-04-25,688008,0.23,6.799056615474,3.5,495752476.11,262988317.7
2020-04-25,688008,0.22,,5.95,404717097.14,225740428.46
2019-10-30,688008,0.71,6.339806157145,15.89,1384346338.27,743509898.07
2019-10-30,688008,0.68,,30.37,1251195059.64,563319794.95
2019-08-30,688008,0.44,4.009379870962,11.49,879178620.77,450827200.56
2019-08-30,688008,0.4,,20.15,709130871.28,316628507.07
2019-06-18,688008,,,,337056100.0,158946500.0
2019-04-01,688008,0.12,1.166429115766,11.35,844944635.26,92804284.98
2019-04-01,688008,0.87,3.555895159655,37.11,1757664583.13,736878438.21
2019-04-01,688008,0.46,1.567975998088,33.52,1227514932.7,346915961.58
