date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-29,688271,0.48,26.647670449795,1.83,2907566494.56,398869282.78
2026-04-29,688271,2.28,26.174431776471,9.0,13800251663.95,1869300805.65
2025-10-30,688271,1.36,25.248198629472,5.5,8858916392.73,1120234330.0
2025-08-30,688271,1.21,25.230405761268,4.9,6015901402.16,998018064.12
2025-04-29,688271,0.45,24.61214004933,1.84,2477948927.49,370082216.76
2025-04-29,688271,1.54,24.149696668996,6.53,10300104386.97,1261869451.27
2024-10-31,688271,0.82,23.326991512021,3.52,6954283174.55,671163083.66
2024-08-31,688271,1.16,23.767079517574,4.93,5333486253.17,950211921.88
2024-04-27,688271,0.44,23.326874773857,1.91,2350478362.11,363297720.56
2024-04-27,688271,2.4,22.891671165444,10.79,11410765602.39,1974292317.49
2023-10-28,688271,1.29,21.83229627218,5.92,7432439187.03,1064287220.09
2023-08-19,688271,1.14,22.188823777511,5.22,5271345801.64,937776940.87
2023-04-28,688271,0.4,21.61916471133,1.87,2212870463.39,329659181.62
2023-04-28,688271,2.19,21.21349979594,17.48,9238122700.8,1656084034.72
2022-10-29,688271,1.22,20.267198282655,13.42,5858569866.11,898804806.85
2022-10-29,688271,1.06,,,4666419345.81,770740689.89
2022-08-19,688271,1.07,8.069143627551,14.24,4172019082.63,773832244.78
2022-07-29,688271,0.42,7.384743401726,5.9,1658616383.94,306144034.02
2022-07-29,688271,0.41,,7.99,1381674231.95,300469978.39
2022-04-08,688271,1.96,6.956105044083,32.83,7253755673.4,1417184821.29
2021-12-31,688271,0.89,5.901160721809,16.48,3085223930.21,647427778.71
2021-12-31,688271,,3.252180673222,-3.24,2979449886.44,-73519791.43
2021-12-31,688271,1.3,4.971523372176,32.2,5761033749.87,902915863.45
2021-12-31,688271,,3.348482415205,-5.37,2034680383.14,-125745683.25
