date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-24,601600,0.323,4.700980899356,7.11,58494089000,5527245000
2026-03-28,601600,0.74,4.36736005995,17.64,241125217000,12673918000
2025-10-28,601600,0.635,4.278858627884,15.25,176515725000,10872083000
2025-08-28,601600,0.413,4.176106074087,9.89,116392124000,7070761000
2025-04-25,601600,0.206,4.210147256598,4.95,55788989000,3535254000
2025-03-27,601600,0.722,3.975421267474,19.25,237109210000,12394500000
2024-10-30,601600,0.525,3.875514945145,14.09,173779231000,9011452000
2024-08-29,601600,0.409,3.754038157796,11.19,110718940000,7013999000
2024-04-26,601600,0.13,3.543970902616,3.62,48955678000,2228067000
2024-03-28,601600,0.389,3.414486837818,11.93,225319044000,6689067000
2023-10-26,601600,0.309,3.326956322001,9.43,188404472000,5352462000
2023-08-23,601600,0.198,3.214294454734,6.24,134062610000,3416724000
2023-04-26,601600,0.105,3.16860661878,3.27,66279365000,1813030000
2023-03-22,601600,0.239,3.053418878622,6.9,290987942000,4192068000
2022-10-26,601600,0.31,3.398436574898,9.26,227620672000,5398575000
2022-08-24,601600,0.258,3.385848146679,7.33,158959961000,4455937000
2022-04-27,601600,0.116,3.313387973792,3.5,80437278000,2009540000
2022-03-23,601600,0.326,3.406350694747,9.86,298885350000,5759422000
2021-10-27,601600,0.303,3.23222404613,9.32,194928951000,5307496000
2021-08-25,601600,0.176,3.113136697157,5.47,120816623000,3094161000
2021-04-28,601600,0.055,2.986181429908,1.78,52652764000,981144000
2021-03-24,601600,0.03,2.935078879798,1.526,185990577000,764306000
2020-10-28,601600,0.015,2.931341158935,0.85,133154554000,467342000
2020-08-28,601600,-0.006,2.890360873407,0.07,84108752000,35712000
2020-04-29,601600,-0.002,2.884905619699,0.06,39696031000,30928000
2020-03-27,601600,0.037,2.889374365589,1.593,190215398000,853102000
2019-10-30,601600,0.038,2.887126481252,1.53,145829586000,811278000
2019-08-28,601600,0.035,2.888506875507,1.29,95020681000,707411000
2019-04-30,601600,0.023,2.873588125672,0.83,43113286000,444926000
2019-03-29,601600,0.042,3.24932658105,1.8,180241414000,831213000
2018-10-26,601600,0.082,3.317742296293,3.2,125709202000,1460652000
2018-08-16,601600,0.046,3.287536371601,1.81,82394354000,821627000
2018-04-24,601600,0.017,3.259613019446,0.68,36740645000,304508000
2018-03-23,601600,0.087,2.527459175171,3.62,181020428000,1413028000
2017-10-27,601600,0.085,2.40334725417,3.57,140078509000,1347839000
2017-08-18,601600,0.0458,2.367309259022,1.95,91421061000,736877000
2017-04-26,601600,0.024,2.441789066116,1.0,40959055000,382928000
2017-03-24,601600,0.02,2.42548979797,0.93,144228916000,368412000
2016-10-21,601600,0.003,2.391462364157,0.32,91734437000,124272000
2016-08-26,601600,0.0009,2.490628093591,0.17,49955902000,67923000
2016-04-29,601600,0.001,2.459931622798,0.05,20976056000,18018000
2016-03-18,601600,0.01,2.545431976467,0.37,123475434000,148622000
2015-10-30,601600,-0.065,2.381133855947,-2.92,95498180000,-974615000
2015-08-28,601600,0.0001,2.428398184141,0.004,66141187000,1543000
2015-04-29,601600,0.004,2.101244054488,0.17,27396775000,47994000
2015-03-26,601600,-1.2,2.092551747615,-44.81,141999830000,-16208170000
2014-10-31,601600,-0.4,2.890168115791,-12.97,104786229000,-5412039000
2014-08-29,601600,-0.3,2.985290533734,-9.73,70092022000,-4123432000
2014-04-30,601600,-0.159,3.12724075026,-5.1,35241718000,-2156527000
2014-03-19,601600,0.07,3.279808078502,2.18,173038099000,947891000
