date,开盘,最高,最低,收盘,成交量,成交额,流通股本,换手率
2022-01-05,63.0,63.58,57.75,57.88,255365409.0,15259495685.0,470385000.0,0.5428859529959501
2022-01-06,57.88,59.33,57.58,58.0,116157682.0,6731421684.0,470385000.0,0.24694172220627783
2022-01-07,57.8,58.06,57.59,57.62,63881165.0,3687982659.0,470385000.0,0.13580612689605323
2022-01-10,57.7,59.49,57.68,58.8,75326858.0,4402100218.0,470385000.0,0.1601387331653858
2022-01-11,58.6,59.12,57.93,58.09,34700578.0,2030028651.0,470385000.0,0.0737705879226591
2022-01-12,58.29,58.29,57.8,58.11,25617132.0,1484862940.0,470385000.0,0.054459925380273604
2022-01-13,58.01,58.01,57.78,57.81,24645018.0,1426048442.0,470385000.0,0.052393290602378906
2022-01-14,57.71,57.8,57.61,57.65,24019049.0,1385033375.0,470385000.0,0.05106253175590208
2022-01-17,57.65,57.72,57.59,57.6,26815585.0,1544964783.0,470385000.0,0.05700773834199645
2022-01-18,57.6,57.73,57.59,57.62,20774021.0,1196931883.0,470385000.0,0.044163867895447344
2022-01-19,57.6,57.62,57.58,57.58,37308915.0,2148398656.0,470385000.0,0.07931569884243758
2022-01-20,57.59,57.71,57.58,57.63,23180332.0,1335238843.0,470385000.0,0.04927948807891408
2022-01-21,57.61,57.62,57.58,57.58,19184425.0,1104712930.0,470385000.0,0.040784516938252705
2022-01-24,57.68,58.73,57.64,58.19,29709778.0,1724572861.0,470385000.0,0.06316055571499941
2022-01-25,57.9,58.03,57.59,57.59,18436817.0,1063494095.0,470385000.0,0.03919516353625222
2022-01-26,57.59,58.0,57.58,57.63,18821205.0,1086086079.0,470385000.0,0.040012340954749835
2022-01-27,57.6,57.66,57.58,57.58,33978377.0,1956625176.0,470385000.0,0.0722352477226102
2022-01-28,57.59,57.61,57.58,57.58,29008049.0,1670419330.0,470385000.0,0.061668737310926154
2022-02-07,57.7,58.41,57.7,58.15,24754931.0,1437546474.0,400597866.99999994,0.06179496457478643
2022-02-08,58.22,62.5,58.22,61.3,39345289.0,2383895933.0,400597866.99999994,0.09821642160665825
2022-02-09,60.8,67.43,60.7,67.43,51244290.0,3334124379.0,400597866.99999994,0.12791952783912353
2022-02-10,68.0,68.4,64.46,66.0,42181436.0,2792374407.0,400597866.99999994,0.10529620718125293
2022-02-11,65.51,67.47,64.9,66.61,27567357.0,1823478191.0,400597866.99999994,0.06881553615461464
2022-02-14,66.48,67.61,63.8,64.01,22758754.0,1488716256.0,400597866.99999994,0.05681196999483775
2022-02-15,63.93,64.65,62.5,62.9,15999425.0,1014408908.0,400597866.99999994,0.039938867173249334
2022-02-16,63.28,64.35,62.76,63.5,15860582.0,1006268766.0,400597866.99999994,0.039592277709257
2022-02-17,63.6,64.57,61.44,61.88,18282727.0,1145192284.0,400597866.99999994,0.0456386029634052
2022-02-18,61.47,63.05,61.3,62.8,12345353.0,769923003.0,400597866.99999994,0.03081732085208532
2022-02-21,62.98,64.1,62.68,63.53,14266367.0,904737562.0,400597866.99999994,0.035612688372102595
2022-02-22,62.8,63.73,61.49,62.3,13392042.0,836344412.0,400597866.99999994,0.033430138059122524
2022-02-23,62.1,63.79,62.1,63.09,9221475.0,582529011.0,400597866.99999994,0.0230192813283252
2022-02-24,62.8,63.0,60.94,61.72,9444993.0,585586572.0,400597866.99999994,0.023577242362101746
2022-02-25,62.2,62.34,60.94,61.06,9555678.0,585932194.0,400597866.99999994,0.023853541886182838
2022-02-28,60.98,61.18,59.22,60.54,8002998.0,483160722.0,400597866.99999994,0.019977635078121874
2022-03-01,60.54,60.65,59.9,60.37,7004310.0,422036803.0,400597866.99999994,0.017484641274937197
2022-03-02,60.01,60.95,59.96,60.48,5147246.0,311265059.0,400597866.99999994,0.012848910151586006
2022-03-03,60.39,62.95,60.23,62.05,13645859.0,845440142.0,400597866.99999994,0.03406373354454232
2022-03-04,61.44,63.2,61.1,61.71,7769847.0,482899212.0,400597866.99999994,0.01939562748595464
2022-03-07,61.5,61.93,60.68,61.48,8606539.0,527895399.0,400597866.99999994,0.021484235711120254
2022-03-08,61.47,61.87,59.86,61.05,8105448.0,495002923.0,400597866.99999994,0.02023337782774565
2022-03-09,60.9,61.4,58.7,60.24,8524172.0,513019428.0,400597866.99999994,0.021278625529975677
2022-03-10,60.72,61.15,59.81,59.87,7170705.0,433033664.0,400597866.99999994,0.017900007939882518
2022-03-11,59.28,60.35,58.55,60.1,8064343.0,478591842.0,400597866.99999994,0.020130768694282642
2022-03-14,59.6,63.3,59.46,60.56,12222221.0,750411512.0,400597866.99999994,0.030509950268906454
2022-03-15,60.49,60.49,59.0,59.13,10037219.0,599339608.0,400597866.99999994,0.025055597712406195
2022-03-16,59.69,61.86,59.38,61.21,10366099.0,625681072.0,400597866.99999994,0.025876570630866593
2022-03-17,61.91,62.2,60.42,61.03,7845907.0,478480354.0,400597866.99999994,0.01958549369909651
2022-03-18,60.83,61.84,60.54,61.78,5397223.0,331340976.0,400597866.99999994,0.013472919964399114
2022-03-21,61.58,63.84,61.33,62.71,7168380.0,449238818.0,400597866.99999994,0.017894204114671436
2022-03-22,62.3,64.53,62.3,64.26,7983522.0,507305508.0,400597866.99999994,0.019929017744869822
2022-03-23,64.08,65.46,63.6,64.55,7587236.0,491168888.0,400597866.99999994,0.01893978132439732
2022-03-24,65.02,69.62,64.65,66.75,16528877.0,1110230501.0,400597866.99999994,0.04126052173912349
2022-03-25,66.75,68.0,65.2,66.0,8753122.0,581316250.0,400597866.99999994,0.021850146296460437
2022-03-28,64.8,68.45,64.4,68.2,9825730.0,656602267.0,400597866.99999994,0.024527664297323882
2022-03-29,68.2,69.18,67.45,68.0,7834188.0,535917007.0,400597866.99999994,0.01955623992376375
2022-03-30,67.88,69.06,66.89,67.36,8149139.0,550487792.0,400597866.99999994,0.02034244231260473
2022-03-31,67.0,67.55,65.96,66.86,6023685.0,401503278.0,400597866.99999994,0.015036737577037575
2022-04-01,66.68,68.68,66.46,68.38,5782059.0,393442113.0,400597866.99999994,0.014433574105875108
2022-04-06,67.98,68.26,65.88,67.38,7060501.0,472502582.0,400597866.99999994,0.01762490912114617
