date,stock_code,eps,bps,roe,total_revenue,net_profit
2026-04-24,300502,9.61,18.030938816949,72.75,24841854840.22,9531922730.17
2026-04-24,300502,2.8,20.501498206035,14.52,8337902040.74,2780222960.23
2025-10-30,300502,6.37,14.612083281337,55.2,16504791211.36,6327092507.84
2025-08-26,300502,3.97,12.187596020644,38.12,10437170265.5,3942294268.37
2025-04-23,300502,2.22,14.007021613745,17.2,4052256538.37,1572525789.22
2025-04-23,300502,2.86,11.749508549844,21.66,8646831134.32,2837813624.37
2024-10-25,300502,1.66,9.993804909042,14.36,5130435808.52,1646072871.21
2024-08-29,300502,0.87,8.807980088869,8.37,2727674771.39,865142094.15
2024-04-23,300502,0.97,7.699439335128,5.25,3097605750.52,688361095.12
2024-04-23,300502,0.46,8.166175410701,6.37,1112853894.49,324540534.21
2023-10-21,300502,0.61,7.330076350384,8.51,2087047551.82,429563503.52
2023-08-25,300502,0.41,7.130962851515,5.8,1304683825.02,288364883.92
2023-04-27,300502,0.21,9.738334281335,2.21,600222891.1,107834813.02
2023-04-27,300502,1.27,9.523365918666,20.73,3310573790.53,903581090.81
2022-10-27,300502,1.07,9.200638818031,15.11,2414507112.66,762434251.88
2022-08-26,300502,0.65,8.604223563843,11.01,1478847956.12,461086895.84
2022-04-22,300502,1.31,7.806805870719,17.85,2908376063.76,661926139.05
2022-04-22,300502,0.26,8.067958194403,3.29,738513303.86,132422835.12
2021-10-28,300502,0.92,7.496330699356,12.77,2019290923.95,464867505.87
2021-08-26,300502,0.64,7.216552290036,13.43,1441202575.66,323005211.0
2021-04-23,300502,0.3,9.818857372316,3.21,624327163.09,112405952.96
2021-04-23,300502,0.97,9.508517219249,31.71,1997937746.27,491758403.47
2020-10-28,300502,0.67,4.969341065979,22.96,1437455100.28,341847921.61
2020-07-31,300502,0.38,4.503901445617,13.43,836551632.99,191216914.96
2020-04-23,300502,0.65,5.616165956868,17.22,1164873682.36,212856556.51
2020-04-23,300502,0.24,5.87729258411,4.14,270030885.97,56216207.26
2019-10-29,300502,0.4046,5.266424869666,11.13,771245348.76,132981191.39
2019-08-22,300502,0.2454,4.99793885803,6.85,480339755.1,80662999.36
2019-04-24,300502,0.1381,4.908484663317,2.81,223886415.14,32411344.91
2019-04-24,300502,0.1366,4.764916727841,2.81,759950284.5,31832333.59
2018-10-26,300502,0.0233,4.575877771126,0.5,534064922.86,5415476.08
2018-08-28,300502,-0.0651,4.462549311377,-1.39,336078356.47,-15154553.23
2018-04-25,300502,-0.0156,4.590724338896,-0.33,177508928.3,-3637416.26
2018-04-25,300502,0.4772,4.575168475178,10.69,877365361.78,111090905.64
2017-10-28,300502,0.415,4.574499965421,9.34,661924150.64,96621575.79
2017-08-15,300502,0.2692,4.428847455498,6.1,430712561.57,62658606.06
2017-04-25,300502,0.1283,13.214200294588,2.96,191535709.96,29876426.49
2017-04-15,300502,0.4824,12.829236464175,12.36,713931650.81,105286783.16
2016-10-27,300502,1.23,,,449936250.14,71385784.08
2016-10-27,300502,0.38,12.509439234794,9.95,509629804.04,80496226.51
2016-08-19,300502,0.88,,11.25,307736200.74,51415452.5
2016-08-19,300502,0.24,12.096727503995,6.62,339112634.32,48470306.35
2016-04-26,300502,0.37,11.748899819716,4.0,146321002.67,21478878.05
2016-04-26,300502,0.43,,5.59,141261156.12,24778890.13
2016-02-19,300502,1.62,9.03281367921,19.74,615119575.13,94450328.09
2015-06-01,300502,1.13,4.458799416323,29.16,347568066.84,65747707.88
2015-06-01,300502,1.59,7.409955808247,24.0,522634268.33,92398534.72
2015-06-01,300502,1.36,5.8223521189,26.53,461048995.76,79358767.29
2014-06-25,300502,0.95,3.238861271817,38.66,304928427.52,52574784.92
